task,initial_seed,modality,severity_idx,window,agents,severity,return,failure,status
sampling,60009,obs_noise,3,10,1,0.4,31.845101115733073,1,SUCCESS
sampling,60009,obs_noise,3,10,1|2,0.4,43.92293157053632,1,SUCCESS
sampling,60009,obs_noise,3,10,2,0.4,48.19469564359031,1,SUCCESS
sampling,60009,obs_noise,3,30,0,0.4,29.70292696633021,1,SUCCESS
sampling,60009,obs_noise,3,30,0|1,0.4,42.37377367498153,1,SUCCESS
sampling,60009,obs_noise,3,30,0|2,0.4,41.00580586333524,1,SUCCESS
sampling,60009,obs_noise,3,30,1,0.4,46.01390774442931,1,SUCCESS
sampling,60009,obs_noise,3,30,1|2,0.4,46.28193661049397,1,SUCCESS
sampling,60009,obs_noise,3,30,2,0.4,48.20051702405624,1,SUCCESS
sampling,60009,obs_noise,3,50,0,0.4,71.93143022042135,1,SUCCESS
sampling,60009,obs_noise,3,50,0|1,0.4,68.99878791819889,1,SUCCESS
sampling,60009,obs_noise,3,50,0|2,0.4,68.94438415247815,1,SUCCESS
sampling,60009,obs_noise,3,50,1,0.4,48.30341666415723,1,SUCCESS
sampling,60009,obs_noise,3,50,1|2,0.4,48.29785140524166,1,SUCCESS
sampling,60009,obs_noise,3,50,2,0.4,48.19155826211505,1,SUCCESS
sampling,60009,obs_noise,3,70,0,0.4,67.68645449037092,1,SUCCESS
sampling,60009,obs_noise,3,70,0|1,0.4,65.95325763330607,1,SUCCESS
sampling,60009,obs_noise,3,70,0|2,0.4,65.96342953481587,1,SUCCESS
sampling,60009,obs_noise,3,70,1,0.4,48.18105342671231,1,SUCCESS
sampling,60009,obs_noise,3,70,1|2,0.4,48.16845864674724,1,SUCCESS
sampling,60009,obs_noise,3,70,2,0.4,48.18839779657526,1,SUCCESS
sampling,60009,obs_noise,3,90,0,0.4,47.02303612274261,1,SUCCESS
sampling,60009,obs_noise,3,90,0|1,0.4,47.46368904156304,1,SUCCESS
sampling,60009,obs_noise,3,90,0|2,0.4,47.463113215664976,1,SUCCESS
sampling,60009,obs_noise,3,90,1,0.4,48.19879143138576,1,SUCCESS
sampling,60009,obs_noise,3,90,1|2,0.4,48.19832341791232,1,SUCCESS
sampling,60009,obs_noise,3,90,2,0.4,48.19411102930633,1,SUCCESS
sampling,60010,act_delay,0,10,0,1.0,301.03804323618533,0,SUCCESS
sampling,60010,act_delay,0,10,1,1.0,301.03804323618533,0,SUCCESS
sampling,60010,act_delay,0,10,2,1.0,301.03804323618533,0,SUCCESS
sampling,60010,act_delay,0,30,0,1.0,301.03804323618533,0,SUCCESS
sampling,60010,act_delay,0,30,1,1.0,301.03804323618533,0,SUCCESS
sampling,60010,act_delay,0,30,2,1.0,301.03804323618533,0,SUCCESS
sampling,60010,act_delay,0,50,0,1.0,301.03804323618533,0,SUCCESS
sampling,60010,act_delay,0,50,1,1.0,301.03804323618533,0,SUCCESS
sampling,60010,act_delay,0,50,2,1.0,301.03804323618533,0,SUCCESS
sampling,60010,act_delay,0,70,0,1.0,301.03804323618533,0,SUCCESS
sampling,60010,act_delay,0,70,1,1.0,301.03804323618533,0,SUCCESS
sampling,60010,act_delay,0,70,2,1.0,301.03804323618533,0,SUCCESS
sampling,60010,act_delay,0,90,0,1.0,301.03804323618533,0,SUCCESS
sampling,60010,act_delay,0,90,1,1.0,301.03804323618533,0,SUCCESS
sampling,60010,act_delay,0,90,2,1.0,301.03804323618533,0,SUCCESS
sampling,60010,act_drop,0,10,0,0.1,274.2303122988087,0,SUCCESS
sampling,60010,act_drop,0,10,1,0.1,337.0076725499821,0,SUCCESS
sampling,60010,act_drop,0,10,2,0.1,272.1366276459885,0,SUCCESS
sampling,60010,act_drop,0,30,0,0.1,284.97416585107567,0,SUCCESS
sampling,60010,act_drop,0,30,1,0.1,327.0797152238083,0,SUCCESS
sampling,60010,act_drop,0,30,2,0.1,250.79574144427897,0,SUCCESS
sampling,60010,act_drop,0,50,0,0.1,303.77277233992936,0,SUCCESS
sampling,60010,act_drop,0,50,1,0.1,316.39963703026297,0,SUCCESS
sampling,60010,act_drop,0,50,2,0.1,302.6456907445681,0,SUCCESS
sampling,60010,act_drop,0,70,0,0.1,301.4023908654344,0,SUCCESS
sampling,60010,act_drop,0,70,1,0.1,307.68351340462686,0,SUCCESS
sampling,60010,act_drop,0,70,2,0.1,293.3470702225459,0,SUCCESS
sampling,60010,act_drop,0,90,0,0.1,304.4602614248288,0,SUCCESS
sampling,60010,act_drop,0,90,1,0.1,300.9595948586357,0,SUCCESS
sampling,60010,act_drop,0,90,2,0.1,296.04642615263583,0,SUCCESS
sampling,60010,act_drop,1,10,0,0.3,274.2303122988087,0,SUCCESS
sampling,60010,act_drop,1,10,1,0.3,337.0076725499821,0,SUCCESS
sampling,60010,act_drop,1,10,2,0.3,272.1366276459885,0,SUCCESS
sampling,60010,act_drop,1,30,0,0.3,284.97416585107567,0,SUCCESS
sampling,60010,act_drop,1,30,1,0.3,327.0797152238083,0,SUCCESS
sampling,60010,act_drop,1,30,2,0.3,250.79574144427897,0,SUCCESS
sampling,60010,act_drop,1,50,0,0.3,303.77277233992936,0,SUCCESS
sampling,60010,act_drop,1,50,1,0.3,316.39963703026297,0,SUCCESS
sampling,60010,act_drop,1,50,2,0.3,302.6456907445681,0,SUCCESS
sampling,60010,act_drop,1,70,0,0.3,301.4023908654344,0,SUCCESS
sampling,60010,act_drop,1,70,1,0.3,307.68351340462686,0,SUCCESS
sampling,60010,act_drop,1,70,2,0.3,293.3470702225459,0,SUCCESS
sampling,60010,act_drop,1,90,0,0.3,304.4602614248288,0,SUCCESS
sampling,60010,act_drop,1,90,1,0.3,300.9595948586357,0,SUCCESS
sampling,60010,act_drop,1,90,2,0.3,296.04642615263583,0,SUCCESS
sampling,60010,act_noise,0,10,0,0.05,272.95670638029696,0,SUCCESS
sampling,60010,act_noise,0,10,1,0.05,324.5852098779869,0,SUCCESS
sampling,60010,act_noise,0,10,2,0.05,265.8836547562969,0,SUCCESS
sampling,60010,act_noise,0,30,0,0.05,271.3044818880153,0,SUCCESS
sampling,60010,act_noise,0,30,1,0.05,318.0686613487196,0,SUCCESS
sampling,60010,act_noise,0,30,2,0.05,271.8919981138897,0,SUCCESS
sampling,60010,act_noise,0,50,0,0.05,299.5601581277442,0,SUCCESS
sampling,60010,act_noise,0,50,1,0.05,310.71800451149466,0,SUCCESS
sampling,60010,act_noise,0,50,2,0.05,299.47527731006267,0,SUCCESS
sampling,60010,act_noise,0,70,0,0.05,306.5678815560532,0,SUCCESS
sampling,60010,act_noise,0,70,1,0.05,301.3886188844335,0,SUCCESS
sampling,60010,act_noise,0,70,2,0.05,301.16233656724216,0,SUCCESS
sampling,60010,act_noise,0,90,0,0.05,301.01164851133944,0,SUCCESS
sampling,60010,act_noise,0,90,1,0.05,301.0196807550383,0,SUCCESS
sampling,60010,act_noise,0,90,2,0.05,298.45743451063754,0,SUCCESS
sampling,60010,act_noise,1,10,0,0.2,291.2979448901606,0,SUCCESS
sampling,60010,act_noise,1,10,1,0.2,317.5919208692503,0,SUCCESS
sampling,60010,act_noise,1,10,2,0.2,263.853371092875,0,SUCCESS
sampling,60010,act_noise,1,30,0,0.2,267.64071669598343,0,SUCCESS
sampling,60010,act_noise,1,30,1,0.2,321.15833479334833,0,SUCCESS
sampling,60010,act_noise,1,30,2,0.2,262.5037465931964,0,SUCCESS
sampling,60010,act_noise,1,50,0,0.2,295.6839992979658,0,SUCCESS
sampling,60010,act_noise,1,50,1,0.2,316.35544638504507,0,SUCCESS
sampling,60010,act_noise,1,50,2,0.2,300.99307492916705,0,SUCCESS
sampling,60010,act_noise,1,70,0,0.2,306.09232342784526,0,SUCCESS
sampling,60010,act_noise,1,70,1,0.2,301.81827401166083,0,SUCCESS
sampling,60010,act_noise,1,70,2,0.2,299.68318011407973,0,SUCCESS
sampling,60010,act_noise,1,90,0,0.2,300.8449826592696,0,SUCCESS
sampling,60010,act_noise,1,90,1,0.2,300.96895853971364,0,SUCCESS
sampling,60010,act_noise,1,90,2,0.2,298.49430880491855,0,SUCCESS
sampling,60010,dropout,0,10,0,1.0,268.2073626870406,0,SUCCESS
sampling,60010,dropout,0,10,0|1,1.0,299.5605003552628,0,SUCCESS
sampling,60010,dropout,0,10,0|2,1.0,263.57494340260746,0,SUCCESS
sampling,60010,dropout,0,10,1,1.0,329.80452728440287,0,SUCCESS
sampling,60010,dropout,0,10,1|2,1.0,296.1840800361824,0,SUCCESS
sampling,60010,dropout,0,10,2,1.0,267.3956324176979,0,SUCCESS
sampling,60010,dropout,0,30,0,1.0,254.76220156793715,0,SUCCESS
sampling,60010,dropout,0,30,0|1,1.0,272.3205558935297,0,SUCCESS
sampling,60010,dropout,0,30,0|2,1.0,277.42707272042753,0,SUCCESS
sampling,60010,dropout,0,30,1,1.0,318.596397461195,0,SUCCESS
sampling,60010,dropout,0,30,1|2,1.0,283.2200407626224,0,SUCCESS
sampling,60010,dropout,0,30,2,1.0,276.9113367105019,0,SUCCESS
sampling,60010,dropout,0,50,0,1.0,286.87922614981653,0,SUCCESS
sampling,60010,dropout,0,50,0|1,1.0,297.79459040035727,0,SUCCESS
sampling,60010,dropout,0,50,0|2,1.0,280.1372670212877,0,SUCCESS
sampling,60010,dropout,0,50,1,1.0,311.9534088837099,0,SUCCESS
sampling,60010,dropout,0,50,1|2,1.0,305.21145130862715,0,SUCCESS
sampling,60010,dropout,0,50,2,1.0,294.29608482291223,0,SUCCESS
sampling,60010,dropout,0,70,0,1.0,289.24796579946997,0,SUCCESS
sampling,60010,dropout,0,70,0|1,1.0,288.6146450432134,0,SUCCESS
sampling,60010,dropout,0,70,0|2,1.0,283.1051289269817,0,SUCCESS
sampling,60010,dropout,0,70,1,1.0,300.4047224687529,0,SUCCESS
sampling,60010,dropout,0,70,1|2,1.0,294.26188607682707,0,SUCCESS
sampling,60010,dropout,0,70,2,1.0,294.89520533551695,0,SUCCESS
sampling,60010,dropout,0,90,0,1.0,291.7730290496838,0,SUCCESS
sampling,60010,dropout,0,90,0|1,1.0,291.0313496029121,0,SUCCESS
sampling,60010,dropout,0,90,0|2,1.0,286.7814119661343,0,SUCCESS
sampling,60010,dropout,0,90,1,1.0,300.29636365530314,0,SUCCESS
sampling,60010,dropout,0,90,1|2,1.0,295.3047467505676,0,SUCCESS
sampling,60010,dropout,0,90,2,1.0,296.04642615263583,0,SUCCESS
sampling,60010,obs_noise,0,10,0,0.05,263.4570312144351,0,SUCCESS
sampling,60010,obs_noise,0,10,0|1,0.05,310.4534198807669,0,SUCCESS
sampling,60010,obs_noise,0,10,0|2,0.05,272.36430411954643,0,SUCCESS
sampling,60010,obs_noise,0,10,1,0.05,333.93802993168356,0,SUCCESS
sampling,60010,obs_noise,0,10,1|2,0.05,312.0041022764635,0,SUCCESS
sampling,60010,obs_noise,0,10,2,0.05,262.77484197338345,0,SUCCESS
sampling,60010,obs_noise,0,30,0,0.05,296.1520213240874,0,SUCCESS
sampling,60010,obs_noise,0,30,0|1,0.05,244.24962125887396,0,SUCCESS
sampling,60010,obs_noise,0,30,0|2,0.05,266.2930189052713,0,SUCCESS
sampling,60010,obs_noise,0,30,1,0.05,324.92859020998003,0,SUCCESS
sampling,60010,obs_noise,0,30,1|2,0.05,288.91662959737005,0,SUCCESS
sampling,60010,obs_noise,0,30,2,0.05,293.018681796093,0,SUCCESS
sampling,60010,obs_noise,0,50,0,0.05,304.7547381462646,0,SUCCESS
sampling,60010,obs_noise,0,50,0|1,0.05,311.573737772007,0,SUCCESS
sampling,60010,obs_noise,0,50,0|2,0.05,289.8052282052231,0,SUCCESS
sampling,60010,obs_noise,0,50,1,0.05,308.66306176950457,0,SUCCESS
sampling,60010,obs_noise,0,50,1|2,0.05,298.72873491217615,0,SUCCESS
sampling,60010,obs_noise,0,50,2,0.05,289.79954848234775,0,SUCCESS
sampling,60010,obs_noise,0,70,0,0.05,300.6510265262914,0,SUCCESS
sampling,60010,obs_noise,0,70,0|1,0.05,298.2786234485102,0,SUCCESS
sampling,60010,obs_noise,0,70,0|2,0.05,297.65396287461044,0,SUCCESS
sampling,60010,obs_noise,0,70,1,0.05,301.8272756951046,0,SUCCESS
sampling,60010,obs_noise,0,70,1|2,0.05,301.0496910752845,0,SUCCESS
sampling,60010,obs_noise,0,70,2,0.05,288.0426411384833,0,SUCCESS
sampling,60010,obs_noise,0,90,0,0.05,299.5419133285177,0,SUCCESS
sampling,60010,obs_noise,0,90,0|1,0.05,299.47535588761093,0,SUCCESS
sampling,60010,obs_noise,0,90,0|2,0.05,299.49875122105004,0,SUCCESS
sampling,60010,obs_noise,0,90,1,0.05,301.0086057463777,0,SUCCESS
sampling,60010,obs_noise,0,90,1|2,0.05,300.8601694831741,0,SUCCESS
sampling,60010,obs_noise,0,90,2,0.05,298.43197748606326,0,SUCCESS
sampling,60010,obs_noise,1,10,0,0.1,269.3164074102533,0,SUCCESS
sampling,60010,obs_noise,1,10,0|1,0.1,277.9637940095854,0,SUCCESS
sampling,60010,obs_noise,1,10,0|2,0.1,257.04243579675676,0,SUCCESS
sampling,60010,obs_noise,1,10,1,0.1,324.61776286532404,0,SUCCESS
sampling,60010,obs_noise,1,10,1|2,0.1,323.209605680604,0,SUCCESS
sampling,60010,obs_noise,1,10,2,0.1,247.9419940317166,0,SUCCESS
sampling,60010,obs_noise,1,30,0,0.1,290.66759934072616,0,SUCCESS
sampling,60010,obs_noise,1,30,0|1,0.1,319.94518926908495,0,SUCCESS
sampling,60010,obs_noise,1,30,0|2,0.1,270.10609744285466,0,SUCCESS
sampling,60010,obs_noise,1,30,1,0.1,336.5641992407036,0,SUCCESS
sampling,60010,obs_noise,1,30,1|2,0.1,310.745640875597,0,SUCCESS
sampling,60010,obs_noise,1,30,2,0.1,269.8986025469494,0,SUCCESS
sampling,60010,obs_noise,1,50,0,0.1,309.86132412945153,0,SUCCESS
sampling,60010,obs_noise,1,50,0|1,0.1,315.31812936236383,0,SUCCESS
sampling,60010,obs_noise,1,50,0|2,0.1,297.12948936765315,0,SUCCESS
sampling,60010,obs_noise,1,50,1,0.1,302.23226335068466,0,SUCCESS
sampling,60010,obs_noise,1,50,1|2,0.1,304.0061915682745,0,SUCCESS
sampling,60010,obs_noise,1,50,2,0.1,303.9115449952078,0,SUCCESS
sampling,60010,obs_noise,1,70,0,0.1,300.76039539818885,0,SUCCESS
sampling,60010,obs_noise,1,70,0|1,0.1,296.9588294046116,0,SUCCESS
sampling,60010,obs_noise,1,70,0|2,0.1,303.0332424881053,0,SUCCESS
sampling,60010,obs_noise,1,70,1,0.1,311.2912525253487,0,SUCCESS
sampling,60010,obs_noise,1,70,1|2,0.1,311.2964253889513,0,SUCCESS
sampling,60010,obs_noise,1,70,2,0.1,298.7646375427139,0,SUCCESS
sampling,60010,obs_noise,1,90,0,0.1,299.76028626953484,0,SUCCESS
sampling,60010,obs_noise,1,90,0|1,0.1,297.25248064269545,0,SUCCESS
sampling,60010,obs_noise,1,90,0|2,0.1,294.9490849355352,0,SUCCESS
sampling,60010,obs_noise,1,90,1,0.1,300.9973838979495,0,SUCCESS
sampling,60010,obs_noise,1,90,1|2,0.1,298.34461154585006,0,SUCCESS
sampling,60010,obs_noise,1,90,2,0.1,298.29269537871005,0,SUCCESS
sampling,60010,obs_noise,2,10,0,0.2,253.76627997105243,0,SUCCESS
sampling,60010,obs_noise,2,10,0|1,0.2,319.05111423303606,0,SUCCESS
sampling,60010,obs_noise,2,10,0|2,0.2,264.8587078245473,0,SUCCESS
sampling,60010,obs_noise,2,10,1,0.2,287.77377352287294,0,SUCCESS
sampling,60010,obs_noise,2,10,1|2,0.2,291.1629959361744,0,SUCCESS
sampling,60010,obs_noise,2,10,2,0.2,237.5466595774633,0,SUCCESS
sampling,60010,obs_noise,2,30,0,0.2,293.6823490539682,0,SUCCESS
sampling,60010,obs_noise,2,30,0|1,0.2,311.5046813057852,0,SUCCESS
sampling,60010,obs_noise,2,30,0|2,0.2,286.4199403466773,0,SUCCESS
sampling,60010,obs_noise,2,30,1,0.2,313.1449485885096,0,SUCCESS
sampling,60010,obs_noise,2,30,1|2,0.2,287.77415090968134,0,SUCCESS
sampling,60010,obs_noise,2,30,2,0.2,261.45289513265016,0,SUCCESS
sampling,60010,obs_noise,2,50,0,0.2,301.68947269191267,0,SUCCESS
sampling,60010,obs_noise,2,50,0|1,0.2,315.9658338444424,0,SUCCESS
sampling,60010,obs_noise,2,50,0|2,0.2,291.2102899195743,0,SUCCESS
sampling,60010,obs_noise,2,50,1,0.2,290.14681767096044,0,SUCCESS
sampling,60010,obs_noise,2,50,1|2,0.2,297.5671896355343,0,SUCCESS
sampling,60010,obs_noise,2,50,2,0.2,299.2138415927184,0,SUCCESS
sampling,60010,obs_noise,2,70,0,0.2,294.9987064281595,0,SUCCESS
sampling,60010,obs_noise,2,70,0|1,0.2,299.58039083500626,0,SUCCESS
sampling,60010,obs_noise,2,70,0|2,0.2,291.8165492208791,0,SUCCESS
sampling,60010,obs_noise,2,70,1,0.2,310.728697271843,0,SUCCESS
sampling,60010,obs_noise,2,70,1|2,0.2,301.1600789295626,0,SUCCESS
sampling,60010,obs_noise,2,70,2,0.2,290.43189236690523,0,SUCCESS
sampling,60010,obs_noise,2,90,0,0.2,297.65694907848956,0,SUCCESS
sampling,60010,obs_noise,2,90,0|1,0.2,300.11898555775406,0,SUCCESS
sampling,60010,obs_noise,2,90,0|2,0.2,297.8016886318219,0,SUCCESS
sampling,60010,obs_noise,2,90,1,0.2,300.8764265978825,0,SUCCESS
sampling,60010,obs_noise,2,90,1|2,0.2,298.2434634657693,0,SUCCESS
sampling,60010,obs_noise,2,90,2,0.2,296.04642615263583,0,SUCCESS
sampling,60010,obs_noise,3,10,0,0.4,301.5429763140273,0,SUCCESS
sampling,60010,obs_noise,3,10,0|1,0.4,250.6504154385184,0,SUCCESS
sampling,60010,obs_noise,3,10,0|2,0.4,273.78102888335707,0,SUCCESS
sampling,60010,obs_noise,3,10,1,0.4,238.79001140763285,0,SUCCESS
sampling,60010,obs_noise,3,10,1|2,0.4,291.3787345456076,0,SUCCESS
sampling,60010,obs_noise,3,10,2,0.4,266.7827333638561,0,SUCCESS
sampling,60010,obs_noise,3,30,0,0.4,272.16343851556303,0,SUCCESS
sampling,60010,obs_noise,3,30,0|1,0.4,332.1776047812891,0,SUCCESS
sampling,60010,obs_noise,3,30,0|2,0.4,285.3504662195337,0,SUCCESS
sampling,60010,obs_noise,3,30,1,0.4,329.18148897757055,0,SUCCESS
sampling,60010,obs_noise,3,30,1|2,0.4,281.6997455151868,0,SUCCESS
sampling,60010,obs_noise,3,30,2,0.4,264.58455255796434,0,SUCCESS
sampling,60010,obs_noise,3,50,0,0.4,296.9553498866153,0,SUCCESS
sampling,60010,obs_noise,3,50,0|1,0.4,326.3458192961407,0,SUCCESS
sampling,60010,obs_noise,3,50,0|2,0.4,311.8312066028011,0,SUCCESS
sampling,60010,obs_noise,3,50,1,0.4,297.13932687212946,0,SUCCESS
sampling,60010,obs_noise,3,50,1|2,0.4,314.6277589367819,0,SUCCESS
sampling,60010,obs_noise,3,50,2,0.4,292.812404924829,0,SUCCESS
sampling,60010,obs_noise,3,70,0,0.4,302.1933846192551,0,SUCCESS
sampling,60010,obs_noise,3,70,0|1,0.4,305.18898691405775,0,SUCCESS
sampling,60010,obs_noise,3,70,0|2,0.4,286.96611286868574,0,SUCCESS
sampling,60010,obs_noise,3,70,1,0.4,306.5420932339621,0,SUCCESS
sampling,60010,obs_noise,3,70,1|2,0.4,297.59767110814573,0,SUCCESS
sampling,60010,obs_noise,3,70,2,0.4,294.7097007537377,0,SUCCESS
sampling,60010,obs_noise,3,90,0,0.4,297.8112939352286,0,SUCCESS
sampling,60010,obs_noise,3,90,0|1,0.4,295.4226641075802,0,SUCCESS
sampling,60010,obs_noise,3,90,0|2,0.4,295.71527535264613,0,SUCCESS
sampling,60010,obs_noise,3,90,1,0.4,300.86631982197287,0,SUCCESS
sampling,60010,obs_noise,3,90,1|2,0.4,300.4830540137482,0,SUCCESS
sampling,60010,obs_noise,3,90,2,0.4,297.738046606828,0,SUCCESS
sampling,60011,act_delay,0,10,0,1.0,186.43044823408127,0,SUCCESS
sampling,60011,act_delay,0,10,1,1.0,186.43044823408127,0,SUCCESS
sampling,60011,act_delay,0,10,2,1.0,186.43044823408127,0,SUCCESS
sampling,60011,act_delay,0,30,0,1.0,186.43044823408127,0,SUCCESS
sampling,60011,act_delay,0,30,1,1.0,186.43044823408127,0,SUCCESS
sampling,60011,act_delay,0,30,2,1.0,186.43044823408127,0,SUCCESS
sampling,60011,act_delay,0,50,0,1.0,186.43044823408127,0,SUCCESS
sampling,60011,act_delay,0,50,1,1.0,186.43044823408127,0,SUCCESS
sampling,60011,act_delay,0,50,2,1.0,186.43044823408127,0,SUCCESS
sampling,60011,act_delay,0,70,0,1.0,186.43044823408127,0,SUCCESS
sampling,60011,act_delay,0,70,1,1.0,186.43044823408127,0,SUCCESS
sampling,60011,act_delay,0,70,2,1.0,186.43044823408127,0,SUCCESS
sampling,60011,act_delay,0,90,0,1.0,186.43044823408127,0,SUCCESS
sampling,60011,act_delay,0,90,1,1.0,186.43044823408127,0,SUCCESS
sampling,60011,act_delay,0,90,2,1.0,186.43044823408127,0,SUCCESS
sampling,60011,act_drop,0,10,0,0.1,189.8596152579412,0,SUCCESS
sampling,60011,act_drop,0,10,1,0.1,206.74360067630187,0,SUCCESS
sampling,60011,act_drop,0,10,2,0.1,181.78949719341472,0,SUCCESS
sampling,60011,act_drop,0,30,0,0.1,214.66104845143855,0,SUCCESS
sampling,60011,act_drop,0,30,1,0.1,207.3814041861333,0,SUCCESS
sampling,60011,act_drop,0,30,2,0.1,182.72996668098494,0,SUCCESS
sampling,60011,act_drop,0,50,0,0.1,207.1573386671953,0,SUCCESS
sampling,60011,act_drop,0,50,1,0.1,201.09452038630843,0,SUCCESS
sampling,60011,act_drop,0,50,2,0.1,184.10732161905617,0,SUCCESS
sampling,60011,act_drop,0,70,0,0.1,197.15485716518015,0,SUCCESS
sampling,60011,act_drop,0,70,1,0.1,194.29535518493503,0,SUCCESS
sampling,60011,act_drop,0,70,2,0.1,187.66687749163248,0,SUCCESS
sampling,60011,act_drop,0,90,0,0.1,188.77362487837672,0,SUCCESS
sampling,60011,act_drop,0,90,1,0.1,186.3819800131023,0,SUCCESS
sampling,60011,act_drop,0,90,2,0.1,186.25157375168055,0,SUCCESS
sampling,60011,act_drop,1,10,0,0.3,210.37843374861404,0,SUCCESS
sampling,60011,act_drop,1,10,1,0.3,228.97114400938153,0,SUCCESS
sampling,60011,act_drop,1,10,2,0.3,182.08141957456246,0,SUCCESS
sampling,60011,act_drop,1,30,0,0.3,194.6972004189156,0,SUCCESS
sampling,60011,act_drop,1,30,1,0.3,209.93320444459096,0,SUCCESS
sampling,60011,act_drop,1,30,2,0.3,188.07264786120504,0,SUCCESS
sampling,60011,act_drop,1,50,0,0.3,202.06836178014055,0,SUCCESS
sampling,60011,act_drop,1,50,1,0.3,190.70053582359105,0,SUCCESS
sampling,60011,act_drop,1,50,2,0.3,181.0461572315544,0,SUCCESS
sampling,60011,act_drop,1,70,0,0.3,199.21293123671785,0,SUCCESS
sampling,60011,act_drop,1,70,1,0.3,200.44447811041027,0,SUCCESS
sampling,60011,act_drop,1,70,2,0.3,189.59261719929054,0,SUCCESS
sampling,60011,act_drop,1,90,0,0.3,191.05731187574565,0,SUCCESS
sampling,60011,act_drop,1,90,1,0.3,184.90894562378526,0,SUCCESS
sampling,60011,act_drop,1,90,2,0.3,186.2905230964534,0,SUCCESS
sampling,60011,act_noise,0,10,0,0.05,181.50922379409894,0,SUCCESS
sampling,60011,act_noise,0,10,1,0.05,208.1928177641239,0,SUCCESS
sampling,60011,act_noise,0,10,2,0.05,182.5891951150261,0,SUCCESS
sampling,60011,act_noise,0,30,0,0.05,180.43921190779656,0,SUCCESS
sampling,60011,act_noise,0,30,1,0.05,189.39748987415805,0,SUCCESS
sampling,60011,act_noise,0,30,2,0.05,183.71187693765387,0,SUCCESS
sampling,60011,act_noise,0,50,0,0.05,189.9781992584467,0,SUCCESS
sampling,60011,act_noise,0,50,1,0.05,189.1427767672576,0,SUCCESS
sampling,60011,act_noise,0,50,2,0.05,182.58144308114424,0,SUCCESS
sampling,60011,act_noise,0,70,0,0.05,194.30668650800362,0,SUCCESS
sampling,60011,act_noise,0,70,1,0.05,192.91990113118663,0,SUCCESS
sampling,60011,act_noise,0,70,2,0.05,186.8307129079476,0,SUCCESS
sampling,60011,act_noise,0,90,0,0.05,186.45795285701752,0,SUCCESS
sampling,60011,act_noise,0,90,1,0.05,187.05684197880328,0,SUCCESS
sampling,60011,act_noise,0,90,2,0.05,186.47566369688138,0,SUCCESS
sampling,60011,act_noise,1,10,0,0.2,178.18328404566273,0,SUCCESS
sampling,60011,act_noise,1,10,1,0.2,199.02312062471174,0,SUCCESS
sampling,60011,act_noise,1,10,2,0.2,188.72977163200267,0,SUCCESS
sampling,60011,act_noise,1,30,0,0.2,187.55964244063944,0,SUCCESS
sampling,60011,act_noise,1,30,1,0.2,199.89090905687772,0,SUCCESS
sampling,60011,act_noise,1,30,2,0.2,184.65703240712173,0,SUCCESS
sampling,60011,act_noise,1,50,0,0.2,201.96454190416262,0,SUCCESS
sampling,60011,act_noise,1,50,1,0.2,203.28098505176604,0,SUCCESS
sampling,60011,act_noise,1,50,2,0.2,182.78947041300125,0,SUCCESS
sampling,60011,act_noise,1,70,0,0.2,201.0770455431193,0,SUCCESS
sampling,60011,act_noise,1,70,1,0.2,199.27401372184977,0,SUCCESS
sampling,60011,act_noise,1,70,2,0.2,186.224942936562,0,SUCCESS
sampling,60011,act_noise,1,90,0,0.2,186.516716837883,0,SUCCESS
sampling,60011,act_noise,1,90,1,0.2,186.88974675536156,0,SUCCESS
sampling,60011,act_noise,1,90,2,0.2,186.3295459896326,0,SUCCESS
sampling,60011,dropout,0,10,0,1.0,200.00056936545298,0,SUCCESS
sampling,60011,dropout,0,10,0|1,1.0,217.8715793453157,0,SUCCESS
sampling,60011,dropout,0,10,0|2,1.0,195.72881698329002,0,SUCCESS
sampling,60011,dropout,0,10,1,1.0,232.01782211987302,0,SUCCESS
sampling,60011,dropout,0,10,1|2,1.0,227.74606880173087,0,SUCCESS
sampling,60011,dropout,0,10,2,1.0,182.1586939562112,0,SUCCESS
sampling,60011,dropout,0,30,0,1.0,209.99764826288447,0,SUCCESS
sampling,60011,dropout,0,30,0|1,1.0,200.09289944591,0,SUCCESS
sampling,60011,dropout,0,30,0|2,1.0,172.93105922540417,0,SUCCESS
sampling,60011,dropout,0,30,1,1.0,214.4563457770273,0,SUCCESS
sampling,60011,dropout,0,30,1|2,1.0,177.38975711088278,0,SUCCESS
sampling,60011,dropout,0,30,2,1.0,149.36385941803928,1,SUCCESS
sampling,60011,dropout,0,50,0,1.0,194.88891360210255,0,SUCCESS
sampling,60011,dropout,0,50,0|1,1.0,183.64767132047564,0,SUCCESS
sampling,60011,dropout,0,50,0|2,1.0,190.22497180011123,0,SUCCESS
sampling,60011,dropout,0,50,1,1.0,187.5608508065343,0,SUCCESS
sampling,60011,dropout,0,50,1|2,1.0,182.89691110735293,0,SUCCESS
sampling,60011,dropout,0,50,2,1.0,181.76650755526498,0,SUCCESS
sampling,60011,dropout,0,70,0,1.0,189.7494649272412,0,SUCCESS
sampling,60011,dropout,0,70,0|1,1.0,188.29935934441164,0,SUCCESS
sampling,60011,dropout,0,70,0|2,1.0,188.74236397258937,0,SUCCESS
sampling,60011,dropout,0,70,1,1.0,201.91082431934774,0,SUCCESS
sampling,60011,dropout,0,70,1|2,1.0,200.9037231411785,0,SUCCESS
