geometry,seed,k,e_total,v_direct,v_denial,v_denial_raw,route_changed
mid_low_hit,20,2,0.16666666666666666,1.8333333333333333,0.0,0.0,0
mid_low_hit,20,4,0.3333333333333333,3.6666666666666665,0.0,0.0,0
mid_low_hit,21,1,0.08333333333333333,0.9166666666666666,0.0,0.0,0
mid_low_hit,21,2,0.16666666666666666,1.8333333333333333,0.0,0.0,0
mid_low_hit,21,4,0.3333333333333333,3.6666666666666665,0.0,0.0,0
mid_low_hit,22,1,0.08333333333333333,0.9166666666666666,0.0,0.0,0
mid_low_hit,22,2,0.16666666666666666,1.8333333333333333,0.0,0.0,0
mid_low_hit,22,4,0.3333333333333333,3.6666666666666665,0.0,0.0,0
mid_low_hit,23,1,0.08333333333333333,0.9166666666666666,0.0,0.0,0
mid_low_hit,23,2,0.16666666666666666,1.8333333333333333,0.0,0.0,0
mid_low_hit,23,4,0.3333333333333333,3.6666666666666665,0.0,0.0,0
mid_low_hit,24,1,0.08333333333333333,0.9166666666666666,0.0,0.0,0
mid_low_hit,24,2,0.16666666666666666,1.8333333333333333,0.0,0.0,0
mid_low_hit,24,4,0.3333333333333333,3.6666666666666665,0.0,0.0,0
mid_low_hit,25,1,0.08333333333333333,0.9166666666666666,0.0,0.0,0
mid_low_hit,25,2,0.16666666666666666,1.8333333333333333,0.0,0.0,0
mid_low_hit,25,4,0.3333333333333333,3.6666666666666665,0.0,0.0,0
mid_low_hit,26,1,0.08333333333333333,0.9166666666666666,0.0,0.0,0
mid_low_hit,26,2,0.16666666666666666,1.8333333333333333,0.0,0.0,0
mid_low_hit,26,4,0.3333333333333333,3.6666666666666665,0.0,0.0,0
mid_low_hit,27,1,0.08333333333333333,0.9166666666666666,0.0,0.0,0
mid_low_hit,27,2,0.16666666666666666,1.8333333333333333,0.0,0.0,0
mid_low_hit,27,4,0.3333333333333333,3.6666666666666665,0.0,0.0,0
mid_low_hit,28,1,0.08333333333333333,0.9166666666666666,0.0,0.0,0
mid_low_hit,28,2,0.16666666666666666,1.8333333333333333,0.0,0.0,0
mid_low_hit,28,4,0.3333333333333333,3.6666666666666665,0.0,0.0,0
mid_low_hit,29,1,0.08333333333333333,0.9166666666666666,0.0,0.0,0
mid_low_hit,29,2,0.16666666666666666,1.8333333333333333,0.0,0.0,0
mid_low_hit,29,4,0.3333333333333333,3.6666666666666665,0.0,0.0,0
mid_low_hit,30,1,0.08333333333333333,0.9166666666666666,0.0,0.0,0
mid_low_hit,30,2,0.16666666666666666,1.8333333333333333,0.0,0.0,0
mid_low_hit,30,4,0.3333333333333333,3.6666666666666665,0.0,0.0,0
long_low_hit,1,1,0.027777777777777776,0.3055555555555555,0.0,0.0,1
long_low_hit,1,2,0.05555555555555555,0.611111111111111,0.0,0.0,1
long_low_hit,1,4,0.1111111111111111,1.222222222222222,4.000000000000001,4.000000000000001,1
long_low_hit,1,6,0.16666666666666666,1.8333333333333333,4.000000000000001,4.000000000000001,1
long_low_hit,2,1,0.027777777777777776,0.3055555555555555,0.0,0.0,1
long_low_hit,2,2,0.05555555555555555,0.611111111111111,0.0,0.0,1
long_low_hit,2,4,0.1111111111111111,1.222222222222222,4.000000000000001,4.000000000000001,1
long_low_hit,2,6,0.16666666666666666,1.8333333333333333,4.000000000000001,4.000000000000001,1
