unit_id,track,task,method,attempted,status,reason,exception_type,exception_message,trace_path,sim_queries,sim_steps,wall_seconds,payload
sampling_val_s1_e91,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 221.5888208942988, ""length"": 100}"
sampling_val_s1_e92,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 233.65465220360784, ""length"": 100}"
sampling_val_s1_e93,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 165.75778064112296, ""length"": 100}"
sampling_val_s1_e94,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 105.97360548728572, ""length"": 100}"
sampling_val_s1_e95,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 246.7633734641131, ""length"": 100}"
sampling_val_s1_e96,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 337.58310626260936, ""length"": 100}"
sampling_val_s1_e97,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 263.8238125278622, ""length"": 100}"
sampling_val_s1_e98,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 264.8590903094737, ""length"": 100}"
sampling_val_s1_e99,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 258.59071216732264, ""length"": 100}"
sampling_val_s2_e0,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 103.0878051850923, ""length"": 100}"
sampling_val_s2_e1,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 141.17495121594175, ""length"": 100}"
sampling_val_s2_e2,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 145.56486440865183, ""length"": 100}"
sampling_val_s2_e3,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 179.77932619303465, ""length"": 100}"
sampling_val_s2_e4,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 273.3975087404251, ""length"": 100}"
sampling_val_s2_e5,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 278.85352523624897, ""length"": 100}"
sampling_val_s2_e6,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 139.17235758575333, ""length"": 100}"
sampling_val_s2_e7,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 200.1021014554426, ""length"": 100}"
sampling_val_s2_e8,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 173.15905698513689, ""length"": 100}"
sampling_val_s2_e9,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 107.58598500459243, ""length"": 100}"
sampling_val_s2_e10,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 92.83571302564815, ""length"": 100}"
sampling_val_s2_e11,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 138.74227221985348, ""length"": 100}"
sampling_val_s2_e12,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 263.8388991855463, ""length"": 100}"
sampling_val_s2_e13,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 220.87156909704208, ""length"": 100}"
sampling_val_s2_e14,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 274.8608995056711, ""length"": 100}"
sampling_val_s2_e15,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 246.56654203869402, ""length"": 100}"
A_state_balance_0,A,balance,planning_operator,1,ERROR_WITH_TRACE,TypeError: unsupported operand type(s) for @: 'list' and 'Tensor',TypeError,unsupported operand type(s) for @: 'list' and 'Tensor',/Users/Zhuanz1/Desktop/code/seawar/iron-bottom-sound/research/phase_a/logs/traces/A_state_balance_0.trace,0,0,0.0,{}
sampling_val_s2_e16,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 296.0507112443447, ""length"": 100}"
sampling_val_s2_e17,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 199.97418999987713, ""length"": 100}"
sampling_val_s2_e18,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 214.77235597241088, ""length"": 100}"
sampling_val_s2_e19,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 253.56840189825743, ""length"": 100}"
A_state_balance_0,A,balance,planning_operator,1,ERROR_WITH_TRACE,"TypeError: randn() received an invalid combination of arguments - got (torch.Size, generator=Random), but expected one of:
 * (tuple of ints size, *, torch.Generator generator, tuple of names names, t",TypeError,"randn() received an invalid combination of arguments - got (torch.Size, generator=Random), but expected one of:
 * (tuple of ints size, *, torch.Generator generator, tuple of names names, torch.dtype dtype = None, torch.layout layout = None, torch.device device = None, bool pin_memory = False, bool requires_grad = False)
 * (tuple of ints size, *, torch.Generator generator, Tensor out = None, torc",/Users/Zhuanz1/Desktop/code/seawar/iron-bottom-sound/research/phase_a/logs/traces/A_state_balance_0.trace,0,0,0.0,{}
sampling_val_s2_e20,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 215.80816814257832, ""length"": 100}"
sampling_val_s2_e21,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 280.4681501984596, ""length"": 100}"
sampling_val_s2_e22,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 166.57543775509112, ""length"": 100}"
sampling_val_s2_e23,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 39.2622925743774, ""length"": 100}"
sampling_val_s2_e24,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 164.6823167995317, ""length"": 100}"
sampling_val_s2_e25,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 199.07875891504227, ""length"": 100}"
A_state_balance_0,A,balance,planning_operator,1,SUCCESS,,,,,0,440,0.0,"{""delta"": {""0"": 0.0, ""4"": 0.0, ""16"": 0.0202789306640625, ""64"": 0.04705810546875}}"
A_state_balance_1,A,balance,planning_operator,1,SUCCESS,,,,,0,440,0.0,"{""delta"": {""0"": 0.0, ""4"": 0.0327301025390625, ""16"": 0.0327301025390625, ""64"": 0.0363922119140625}}"
sampling_val_s2_e26,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 234.7394941393286, ""length"": 100}"
sampling_val_s2_e27,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 127.84933992456371, ""length"": 100}"
sampling_val_s2_e28,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 226.8624605499208, ""length"": 100}"
sampling_val_s2_e29,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 239.30915679927602, ""length"": 100}"
sampling_val_s2_e30,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 285.17880906164646, ""length"": 100}"
A_state_balance_0,A,balance,planning_operator,1,SUCCESS,,,,,0,440,0.0,"{""delta"": {""0"": 0.0, ""4"": 0.0, ""16"": 0.0202789306640625, ""64"": 0.04705810546875}}"
sampling_val_s2_e31,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 140.88201378933883, ""length"": 100}"
A_state_balance_1,A,balance,planning_operator,1,SUCCESS,,,,,0,440,0.0,"{""delta"": {""0"": 0.0, ""4"": 0.0327301025390625, ""16"": 0.0327301025390625, ""64"": 0.0363922119140625}}"
A_state_balance_2,A,balance,planning_operator,1,SUCCESS,,,,,0,440,0.0,"{""delta"": {""0"": 0.0, ""4"": 0.0, ""16"": 0.0252685546875, ""64"": 0.05657958984375}}"
sampling_val_s2_e32,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 292.7580047249794, ""length"": 100}"
A_state_balance_3,A,balance,planning_operator,1,SUCCESS,,,,,0,440,0.0,"{""delta"": {""0"": 0.0, ""4"": 0.0, ""16"": 0.066558837890625, ""64"": 0.0670166015625}}"
sampling_val_s2_e33,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 131.48085911467206, ""length"": 100}"
A_state_balance_4,A,balance,planning_operator,1,SUCCESS,,,,,0,440,0.0,"{""delta"": {""0"": 0.0, ""4"": 0.0381317138671875, ""16"": 0.04156494140625, ""64"": 0.0924224853515625}}"
A_state_balance_5,A,balance,planning_operator,1,SUCCESS,,,,,0,440,0.0,"{""delta"": {""0"": 0.0, ""4"": 0.0, ""16"": 0.02142333984375, ""64"": 0.0542449951171875}}"
sampling_val_s2_e34,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 185.93548832636412, ""length"": 100}"
sampling_val_s2_e35,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 151.95684756101497, ""length"": 100}"
sampling_val_s2_e36,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 250.448380520485, ""length"": 100}"
sampling_val_s2_e37,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 218.70611354384164, ""length"": 100}"
sampling_val_s2_e38,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 189.17278779415938, ""length"": 100}"
sampling_val_s2_e39,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 261.0776530418161, ""length"": 100}"
sampling_val_s2_e40,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 83.22274715361618, ""length"": 100}"
sampling_val_s2_e41,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 113.10420736012384, ""length"": 100}"
sampling_val_s2_e42,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 215.43621966429055, ""length"": 100}"
sampling_val_s2_e43,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 277.74049938538155, ""length"": 100}"
sampling_val_s2_e44,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 274.4063669666648, ""length"": 100}"
sampling_val_s2_e45,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 210.76222749170847, ""length"": 100}"
sampling_val_s2_e46,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 214.58959027659148, ""length"": 100}"
sampling_val_s2_e47,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 140.28448984141937, ""length"": 100}"
sampling_val_s2_e48,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 195.5088171960233, ""length"": 100}"
sampling_val_s2_e49,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 237.007090467956, ""length"": 100}"
sampling_val_s2_e50,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 258.3902507576373, ""length"": 100}"
sampling_val_s2_e51,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 212.69619498410248, ""length"": 100}"
sampling_val_s2_e52,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 255.43875141441822, ""length"": 100}"
sampling_val_s2_e53,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 209.2164375996217, ""length"": 100}"
sampling_val_s2_e54,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 276.0638886904344, ""length"": 100}"
sampling_val_s2_e55,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 171.46143769926908, ""length"": 100}"
sampling_val_s2_e56,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 198.5162499519065, ""length"": 100}"
sampling_val_s2_e57,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 233.014467372559, ""length"": 100}"
sampling_val_s2_e58,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 162.47376288882515, ""length"": 100}"
sampling_val_s2_e59,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 139.12214119734926, ""length"": 100}"
sampling_val_s2_e60,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 213.86713946401142, ""length"": 100}"
sampling_val_s2_e61,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 240.773973980837, ""length"": 100}"
sampling_val_s2_e62,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 244.38049426880693, ""length"": 100}"
sampling_val_s2_e63,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 202.85988008254208, ""length"": 100}"
sampling_val_s2_e64,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 147.7038637710863, ""length"": 100}"
sampling_val_s2_e65,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 81.37389001161843, ""length"": 100}"
sampling_val_s2_e66,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 201.65492970337138, ""length"": 100}"
sampling_val_s2_e67,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 286.8166756444716, ""length"": 100}"
sampling_val_s2_e68,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 259.36410266999155, ""length"": 100}"
sampling_val_s2_e69,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 299.85770964995027, ""length"": 100}"
sampling_val_s2_e70,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 164.57981052668765, ""length"": 100}"
sampling_val_s2_e71,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 171.26546679280364, ""length"": 100}"
sampling_val_s2_e72,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 232.95194723457098, ""length"": 100}"
sampling_val_s2_e73,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 149.11015718590568, ""length"": 100}"
sampling_val_s2_e74,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 260.5387980896048, ""length"": 100}"
sampling_val_s2_e75,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 296.05995074054226, ""length"": 100}"
sampling_val_s2_e76,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 220.40946108475327, ""length"": 100}"
sampling_val_s2_e77,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 196.18760862543894, ""length"": 100}"
sampling_val_s2_e78,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 257.8600943656638, ""length"": 100}"
sampling_val_s2_e79,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 226.55455941567197, ""length"": 100}"
sampling_val_s2_e80,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 160.61203621848222, ""length"": 100}"
sampling_val_s2_e81,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 198.37950493890094, ""length"": 100}"
sampling_val_s2_e82,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 248.56838514562332, ""length"": 100}"
sampling_val_s2_e83,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 215.6803952367045, ""length"": 100}"
sampling_val_s2_e84,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 139.69915267652755, ""length"": 100}"
sampling_val_s2_e85,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 334.1402948498726, ""length"": 100}"
sampling_val_s2_e86,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 171.35862148180604, ""length"": 100}"
sampling_val_s2_e87,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 163.9138430824969, ""length"": 100}"
sampling_val_s2_e88,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 248.49654503120001, ""length"": 100}"
sampling_val_s2_e89,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 249.08503295341507, ""length"": 100}"
sampling_val_s2_e90,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 234.52137022997874, ""length"": 100}"
sampling_val_s2_e91,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 137.95342248491943, ""length"": 100}"
sampling_val_s2_e92,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 164.22225954257556, ""length"": 100}"
sampling_val_s2_e93,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 267.00334057956934, ""length"": 100}"
sampling_val_s2_e94,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 239.0390235274681, ""length"": 100}"
sampling_val_s2_e95,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 235.85152263059285, ""length"": 100}"
sampling_val_s2_e96,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 302.4805094897747, ""length"": 100}"
sampling_val_s2_e97,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 160.98548327586872, ""length"": 100}"
sampling_val_s2_e98,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 124.50276386704354, ""length"": 100}"
sampling_val_s2_e99,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 113.22504273329346, ""length"": 100}"
sampling_clean_e0,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 291.9236979726702}"
sampling_clean_e1,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 167.56744769462873}"
sampling_clean_e2,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 179.93003012332986}"
sampling_clean_e3,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 197.96255725719328}"
sampling_clean_e4,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 131.88549733978653}"
sampling_clean_e5,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 219.10052809230183}"
sampling_clean_e6,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 88.20021501243839}"
sampling_clean_e7,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 207.60611010805587}"
sampling_clean_e8,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 233.66631276155067}"
sampling_clean_e9,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 305.6506715838332}"
sampling_clean_e10,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 55.24123655268431}"
sampling_clean_e11,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 172.9077674288128}"
sampling_clean_e12,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 96.2255048675579}"
sampling_clean_e13,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 224.82481666436433}"
sampling_clean_e14,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 230.1905799450153}"
sampling_clean_e15,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 300.9581121504307}"
sampling_clean_e16,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 253.18339860309788}"
sampling_clean_e17,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 187.98155117500573}"
sampling_clean_e18,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 223.3781525370631}"
sampling_clean_e19,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 167.60182227950594}"
sampling_clean_e20,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 171.21655625849962}"
sampling_clean_e21,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 115.42054558222549}"
sampling_clean_e22,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 165.4787801380735}"
sampling_clean_e23,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 255.5069368192926}"
sampling_clean_e24,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 89.7522469418509}"
sampling_clean_e25,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 169.40855417771127}"
sampling_clean_e26,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 1.1620267939634936}"
sampling_clean_e27,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 99.5751008309334}"
sampling_clean_e28,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 216.60728681646287}"
sampling_clean_e29,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 118.76972668124469}"
sampling_clean_e30,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 157.45897623800866}"
sampling_clean_e31,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 173.25942569435256}"
sampling_clean_e32,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 174.03879550332204}"
sampling_clean_e33,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 78.00195286506309}"
sampling_clean_e34,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 115.83228705867322}"
sampling_clean_e35,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 240.48801273177378}"
sampling_clean_e36,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 191.20610503515513}"
sampling_clean_e37,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 130.79384791745022}"
sampling_clean_e38,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 61.91597150322326}"
sampling_clean_e39,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 267.36469755973667}"
sampling_clean_e40,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 214.64902226999402}"
sampling_clean_e41,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 232.61605567468177}"
sampling_clean_e42,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 70.48303500818798}"
sampling_clean_e43,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 174.734492771413}"
sampling_clean_e44,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 151.1996673803419}"
sampling_clean_e45,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 214.72776777204126}"
sampling_clean_e46,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 194.2439483053921}"
sampling_clean_e47,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 273.7451349233743}"
sampling_clean_e48,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 241.96175772696733}"
sampling_clean_e49,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 294.42531924694777}"
sampling_clean_e50,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 164.898555546868}"
sampling_clean_e51,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 181.15090686369012}"
sampling_clean_e52,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 228.1288083635361}"
sampling_clean_e53,A0,sampling,frozen_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 281.8541610399261}"
