geometry,eta_r,eta_v,grid,iter,n_X,n_Y,V_restricted,LB,UB,rel_gap,br_blue_support,br_red_support,evals
head_on,0.8,1.0,7,6,40,40,-13.739966352432631,-20.071130382809052,-8.528166498693535,0.840101321068509,7,7,0
head_on,0.8,1.0,7,7,41,41,-13.348928582560319,-21.258154253711425,-5.789957706425732,1.1587594054173072,6,6,0
head_on,0.8,1.0,7,8,42,42,-13.20415200707773,-19.33984719718111,-2.3560053563446006,1.2862501000997855,6,6,0
head_on,0.8,1.0,7,9,43,43,-12.640144175016438,-21.20345453519322,-8.413778740972568,1.0118298982300984,6,6,0
head_on,0.8,1.0,7,10,44,44,-12.514705260438635,-16.401096562086277,-7.517150035955217,0.7098806037577973,7,7,0
head_on,0.8,1.0,7,11,45,45,-13.380660389443925,-17.88252633954847,-7.891130126391472,0.7467042673797524,10,10,0
head_on,0.8,1.0,7,12,46,46,-12.10969234887402,-23.033894817893284,-8.111967794457604,1.2322300677459528,7,7,0
head_on,0.8,1.0,7,13,47,47,-12.340746998257124,-21.8246517519015,-8.852238863384521,1.0511853853214124,9,9,0
head_on,0.8,1.0,7,14,48,48,-12.438258273738425,-15.59970264454494,-9.843147463048252,0.46281039152007464,10,10,0
head_on,0.8,1.0,7,15,49,49,-12.10264754788109,-18.27511043100247,-9.659834714608781,0.7118505006701642,10,10,0
head_on,0.8,1.0,7,16,50,50,-11.766840517213016,-16.10760729812392,-9.97557011508084,0.5211286049192971,10,10,0
head_on,0.8,1.0,7,17,51,51,-12.024781696795515,-14.93305118354887,-10.594629418472524,0.3607900645907353,10,10,0
head_on,0.8,1.0,7,18,52,52,-12.586984791584577,-14.74613744248007,-8.901484745982758,0.4643409675369543,11,11,0
head_on,0.8,1.0,7,19,53,53,-12.256183433257254,-14.368859146660037,-8.823466722968776,0.452456709210454,12,12,0
head_on,0.8,1.0,7,20,54,54,-12.674065331020913,-15.508316258249462,-9.181029341829754,0.49923104790481904,9,9,0
head_on,0.8,1.0,7,21,55,55,-12.72635213925309,-14.128842335053154,-8.399779303801745,0.4501732286332639,12,12,0
head_on,0.8,1.0,7,22,56,56,-12.410636868815297,-14.725874678404685,-10.423900308123738,0.34663606837862526,12,12,0
head_on,0.8,1.0,7,23,57,57,-12.293332137786743,-15.20671540299877,-9.555226236242408,0.459719879314498,10,10,0
head_on,0.8,1.0,7,24,58,58,-12.340949296109674,-14.660718802118755,-10.229051818373758,0.35910260040870784,14,14,0
head_on,0.8,1.0,7,25,59,59,-12.269030897082793,-13.676438738848471,-10.264130731138502,0.27812367874314453,14,14,0
head_on,0.8,1.0,7,26,60,60,-12.20212550383487,-13.512706079870682,-10.875317574004452,0.2161417291632802,14,14,0
head_on,0.8,1.0,7,27,61,61,-12.234392194502064,-13.681645659906481,-11.092247466335655,0.21164910789229557,13,13,0
head_on,0.8,1.0,7,28,62,62,-12.113874844374944,-14.674805921223575,-10.91467055233205,0.3103990603500033,15,15,0
head_on,0.8,1.0,7,29,63,63,-12.347763766719106,-13.116077750952162,-10.117887661287803,0.24281239472246563,14,14,0
head_on,0.8,1.0,7,30,64,64,-12.213273418297746,-13.398722951035827,-10.691900663619034,0.22162954964731013,14,14,0
head_on,0.8,1.0,7,31,65,65,-12.215522860721382,-13.886012136893127,-10.559856197434891,0.2722892812188484,17,17,0
head_on,0.8,1.0,7,32,66,66,-12.225820198156612,-13.361508731803456,-10.452243791770902,0.23796071698087032,16,16,0
head_on,0.8,1.0,7,33,67,67,-12.21185310751997,-13.534079992393377,-11.148429520546603,0.19535532001917932,17,17,0
head_on,0.8,1.0,7,34,68,68,-12.20820575867727,-13.49492951002186,-11.242077482990679,0.1845358827958739,19,19,0
head_on,0.8,1.0,7,35,69,69,-12.188009464969113,-13.297716304647407,-11.37524659496954,0.15773451072576272,19,19,0
head_on,0.8,1.0,7,36,70,70,-12.229979588193567,-13.658549790145505,-11.153058152138291,0.20486474404470276,19,19,0
head_on,0.8,1.0,7,37,71,71,-12.247870169236737,-12.86919501544703,-11.34934215541596,0.12409119618597204,17,17,0
head_on,0.8,1.0,7,38,72,72,-12.182619742397794,-12.805038505904122,-11.730392832483133,0.08821137785997053,17,17,0
head_on,0.8,1.0,7,39,73,73,-12.194901878145128,-12.992174397271345,-11.870414600782194,0.09198596329007719,18,18,0
head_on,0.8,1.0,7,40,74,74,-12.19158428290729,-13.779502650727174,-11.898477891299791,0.15428878772257654,19,19,0
head_on,0.8,1.2,7,1,35,35,-9.4348731268696,-28.54398121619525,0.26720781750070577,3.0536911992641946,5,5,0
head_on,0.8,1.2,7,2,36,36,-12.234854957554953,-22.47461184920487,1.0601821353317789,1.92358585910363,4,4,0
head_on,0.8,1.2,7,3,37,37,-8.221379375428597,-16.85957833249718,4.063571097987783,2.5449682437740804,5,5,0
head_on,0.8,1.2,7,4,38,38,-9.407723197635814,-19.299488436622553,-1.7717549623016122,1.8631217252146306,5,5,0
head_on,0.8,1.2,7,5,39,39,-10.199000411492104,-16.18057882486521,-0.43167708340857325,1.5441613007203114,4,4,0
head_on,0.8,1.2,7,6,40,40,-9.913590511879619,-23.86715087412483,-3.6013033837147552,2.044249000009147,6,6,0
head_on,0.8,1.2,7,7,41,41,-10.628066374209187,-15.46613472851449,-6.959219079846296,0.8004198834617436,6,6,0
head_on,0.8,1.2,7,8,42,42,-10.827694090598385,-16.941293159066362,-6.962428732521375,0.9216056847421991,8,8,0
head_on,0.8,1.2,7,9,43,43,-10.353314201343842,-15.231928248740067,-7.0851852235112025,0.7868729632653698,8,8,0
head_on,0.8,1.2,7,10,44,44,-10.928176969241902,-14.261086589540293,-4.976652320456563,0.8495867421634369,8,8,0
head_on,0.8,1.2,7,11,45,45,-11.012773814827849,-14.9056496715682,-4.960698004801494,0.9030378571270207,7,7,0
head_on,0.8,1.2,7,12,46,46,-10.867452149713086,-14.337048920562317,-7.016379662638145,0.6736325273921216,9,9,0
head_on,0.8,1.2,7,13,47,47,-10.812173766137647,-13.740122399162322,-8.034011766115817,0.5277486985010653,8,8,0
head_on,0.8,1.2,7,14,48,48,-10.310151757644178,-15.500929478290074,-7.575665535803631,0.7686854790096057,10,10,0
head_on,0.8,1.2,7,15,49,49,-10.42003454092957,-13.336562992181783,-8.023700916917223,0.509869910161603,10,10,0
head_on,0.8,1.2,7,16,50,50,-10.429054757322415,-13.875775667512006,-8.636121560861387,0.5024093006100835,11,11,0
head_on,0.8,1.2,7,17,51,51,-10.610513410062172,-13.356357973588198,-8.05252003399277,0.49986628682507356,12,12,0
head_on,0.8,1.2,7,18,52,52,-10.533433066763541,-12.437792820883626,-9.208771248984828,0.3065497783516969,12,12,0
head_on,0.8,1.2,7,19,53,53,-10.479361882788783,-14.812186492594035,-7.165629370702206,0.7296777425398842,14,14,0
head_on,0.8,1.2,7,20,54,54,-10.574023550771662,-14.288911703335431,-8.716002955851074,0.5270376712067812,13,13,0
head_on,0.8,1.2,7,21,55,55,-10.7541098072566,-12.588253954712426,-9.759243735867921,0.26306317022498327,14,14,0
head_on,0.8,1.2,7,22,56,56,-10.657358169783134,-12.611966569715788,-9.048040874035623,0.33440986395530775,13,13,0
head_on,0.8,1.2,7,23,57,57,-10.745431652494311,-12.804062484444554,-9.465418060488773,0.3107036117232936,17,17,0
head_on,0.8,1.2,7,24,58,58,-10.782693568267453,-12.550773220816211,-9.548510374193974,0.27843347560739745,17,17,0
head_on,0.8,1.2,7,25,59,59,-10.688637858035793,-12.909806038083078,-9.465419467825619,0.3222474758715812,17,17,0
head_on,0.8,1.2,7,26,60,60,-10.563412220759387,-12.006737606181826,-9.327533028751581,0.2536305997947357,16,16,0
head_on,0.8,1.2,7,27,61,61,-10.423272919432701,-11.916599921648375,-9.250893593041317,0.25574561361021547,17,17,0
head_on,0.8,1.2,7,28,62,62,-10.548510346007795,-11.603488230891642,-9.234694772593139,0.22456189363221324,17,17,0
head_on,0.8,1.2,7,29,63,63,-10.530575234319034,-11.565500273028725,-9.129195472888286,0.23135533870937527,20,20,0
head_on,0.8,1.2,7,30,64,64,-10.564628114870771,-11.44345994341778,-9.981762855927292,0.13835764700822775,20,20,0
head_on,0.8,1.2,7,31,65,65,-10.624490979808426,-11.829640132234887,-9.03752017868832,0.2628003505158901,18,18,0
head_on,0.8,1.2,7,32,66,66,-10.622855931110376,-11.734285360314066,-8.493511244538139,0.30507559707036136,17,17,0
head_on,0.8,1.2,7,33,67,67,-10.595593084164918,-11.356120319721494,-9.853598589609916,0.14180628853679672,20,20,0
head_on,0.8,1.2,7,34,68,68,-10.566239848898627,-11.601217119530826,-9.765468983652248,0.17373712523381035,20,20,0
head_on,0.8,1.2,7,35,69,69,-10.59204869121144,-11.476905813018176,-9.96474933459345,0.14276336169785653,19,19,0
head_on,0.8,1.2,7,36,70,70,-10.676639355253766,-11.529333404391684,-9.57244449826318,0.1832869727088382,18,18,0
head_on,0.8,1.2,7,37,71,71,-10.65467128618588,-11.611409315635612,-9.818138142916002,0.16830844655382687,19,19,0
head_on,0.8,1.2,7,38,72,72,-10.649926391033773,-11.960896816966967,-9.830496423413829,0.20003897823620012,18,18,0
head_on,0.8,1.2,7,39,73,73,-10.63437227707182,-11.441772137783644,-9.930318325023809,0.14212910488554154,20,20,0
head_on,0.8,1.2,7,40,74,74,-10.669975655600306,-11.359098469661511,-9.514807527772325,0.17284865508771624,22,22,0
head_on,1.2,1.0,7,1,35,35,8.765899703595188,-1.886704333525666,39.37691204599335,4.707288216244982,3,3,0
head_on,1.2,1.0,7,2,36,36,11.223823360835901,-5.094295149739689,34.68755420679867,3.5444115679289863,4,4,0
head_on,1.2,1.0,7,3,37,37,9.916095098397605,-7.517823849730654,29.98302089368048,3.7818157622823825,6,6,0
head_on,1.2,1.0,7,4,38,38,13.40377700414439,0.8606551006506649,24.161682081060952,1.7383926167382306,5,5,0
head_on,1.2,1.0,7,5,39,39,13.335191714961098,2.438110944715813,29.32015997385759,2.015872707625351,5,5,0
head_on,1.2,1.0,7,6,40,40,13.391843047046434,1.3300906186574628,25.06333286374003,1.7722162783498965,5,5,0
head_on,1.2,1.0,7,7,41,41,15.79791880167636,7.977790039231674,19.373967100715365,0.7213720493533877,4,4,0
head_on,1.2,1.0,7,8,42,42,14.600284401701757,8.653326172740442,22.836092952458884,0.9714034596521524,6,6,0
head_on,1.2,1.0,7,9,43,43,13.411822618035576,6.452281931236683,22.579233017048324,1.2024429151131846,6,6,0
head_on,1.2,1.0,7,10,44,44,13.315838786670003,7.869088245449998,19.82346486907009,0.8977561845812657,5,5,0
head_on,1.2,1.0,7,11,45,45,13.385453029594126,9.601675939382787,18.890014514283884,0.6939129033858885,7,7,0
head_on,1.2,1.0,7,12,46,46,12.557691332214478,9.192514819484117,19.20356856573545,0.7972049544305799,7,7,0
head_on,1.2,1.0,7,13,47,47,12.999125642260598,8.075486139792048,17.377175123428785,0.7155626647223587,8,8,0
head_on,1.2,1.0,7,14,48,48,12.948868359675984,9.55020077138649,17.991052627968834,0.6518601952019194,8,8,0
head_on,1.2,1.0,7,15,49,49,13.3445454313554,9.422099732360973,16.06700762116264,0.49794936238054743,9,9,0
head_on,1.2,1.0,7,16,50,50,12.739143614148428,-2.1083970417686606,16.42374971166433,1.4547403903077676,7,7,0
head_on,1.2,1.0,7,17,51,51,13.183394349266846,8.541498453414793,16.360480427063234,0.5930932327821378,10,10,0
head_on,1.2,1.0,7,18,52,52,13.335545567130119,11.15149876042348,16.206965469732403,0.3790971043411826,9,9,0
head_on,1.2,1.0,7,19,53,53,13.61295950377985,11.996986339757921,15.220088176197091,0.23676716554869834,10,10,0
head_on,1.2,1.0,7,20,54,54,13.549674036894846,12.06242122836038,14.947825844748834,0.21295011293494537,11,11,0
head_on,1.2,1.0,7,21,55,55,13.515280362278087,11.155664874671304,15.822745357796379,0.34531880641937407,10,10,0
head_on,1.2,1.0,7,22,56,56,13.46064073446312,12.055812236344666,14.618489552093878,0.19038301120302692,12,12,0
head_on,1.2,1.0,7,23,57,57,13.701191123080436,11.087353725409487,16.011447607887646,0.35939166443589293,11,11,0
head_on,1.2,1.0,7,24,58,58,13.462902684693766,12.157341613800455,15.415077562156132,0.2419787191999434,12,12,0
head_on,1.2,1.0,7,25,59,59,13.094476143809311,11.55729852465535,18.268244175500353,0.5125020334637628,11,11,0
head_on,1.2,1.0,7,26,60,60,13.364286280290063,11.988585434211547,14.426920721826578,0.18245159049092957,13,13,0
head_on,1.2,1.0,7,27,61,61,13.36226125124547,11.081424254617136,14.831410787658893,0.2806401149126034,14,14,0
head_on,1.2,1.0,7,28,62,62,13.187873372577247,12.5013950226415,14.751874451027389,0.17064763702277555,12,12,0
head_on,1.2,1.0,7,29,63,63,13.219429904003782,12.372764947357197,14.764667046865492,0.18093837002636984,13,13,0
head_on,1.2,1.0,7,30,64,64,13.269591478749966,11.27588175767489,14.781834421683879,0.2642095402577729,16,16,0
head_on,1.2,1.0,7,31,65,65,13.270806731775288,12.424837383198211,14.51711377286103,0.15766007537832083,15,15,0
head_on,1.2,1.0,7,32,66,66,13.241765516768602,12.771149808889973,14.666735640539315,0.14315204639810925,14,14,0
head_on,1.2,1.0,7,33,67,67,13.21149393079302,12.679120294572813,15.05161002265333,0.17957770260566647,18,18,0
head_on,1.2,1.0,7,34,68,68,13.187142806639187,12.848910949302796,14.534362237630662,0.12781019459949347,16,16,0
head_on,1.2,1.0,7,35,69,69,13.272880765571326,12.088101701801264,14.187019633464095,0.15813582361918274,16,16,0
head_on,1.2,1.0,7,36,70,70,13.26494810460239,12.90643027860208,14.118165109681659,0.09134862960068094,19,19,0
head_on,1.2,1.0,7,37,71,71,13.27047317035586,12.988666818240413,14.255208208136544,0.09544055992859281,18,18,0
head_on,1.2,1.0,7,38,72,72,13.274437544820078,13.001503705841737,13.920060486456306,0.06919741627569044,19,19,0
head_on,1.2,1.0,7,39,73,73,13.336878369797319,11.54985133086753,13.742304352021524,0.16439026887423833,17,17,0
head_on,1.2,1.0,7,40,74,74,13.311708540165544,13.056796468823308,13.731571249550282,0.050690321132780936,18,18,0
head_on,1.2,0.8,7,1,35,35,13.335684004758939,-9.89016989207472,40.2586342222095,3.760497331549566,7,7,0
head_on,1.2,0.8,7,2,36,36,13.025700255941821,-0.2926196267437504,30.39241463201001,2.355730107082453,3,3,0
head_on,1.2,0.8,7,3,37,37,10.712097785184504,-5.106817337852097,31.00602732013083,3.3712205939651922,4,4,0
head_on,1.2,0.8,7,4,38,38,13.746884917624534,-1.8800416843295853,24.5458066440225,1.922315381754027,6,6,0
head_on,1.2,0.8,7,5,39,39,13.423046233485106,2.666493175683918,21.102426414267683,1.3734537539320635,5,5,0
head_on,1.2,0.8,7,6,40,40,12.621357145384343,3.3644295729207174,22.362125156106796,1.5052022824766969,3,3,0
head_on,1.2,0.8,7,7,41,41,12.844185826050932,3.784988983852618,26.348315447634395,1.756695735281112,5,5,0
head_on,1.2,0.8,7,8,42,42,12.73485577064164,6.356855430024774,21.657640200040717,1.2014886580254547,6,6,0
head_on,1.2,0.8,7,9,43,43,13.361888592233601,8.057577903512506,22.551337741032075,1.0847089269958328,8,8,0
head_on,1.2,0.8,7,10,44,44,13.162699149024585,5.906396128462624,18.6704829938803,0.9697165240127479,6,6,0
head_on,1.2,0.8,7,11,45,45,11.822937956897047,6.695087444680161,18.42625419695857,0.9922378680364213,8,8,0
head_on,1.2,0.8,7,12,46,46,13.506783951620807,5.378944354828959,18.45167827151707,0.9678642942326319,9,9,0
head_on,1.2,0.8,7,13,47,47,13.011687788852717,6.278638054328525,15.061509122764022,0.6749986020998673,7,7,0
head_on,1.2,0.8,7,14,48,48,12.478920976991418,8.105358097304276,15.70731277375769,0.6091836538166936,9,9,0
head_on,1.2,0.8,7,15,49,49,12.328166785374648,7.842581015879667,15.100367416823184,0.5887157861583843,9,9,0
head_on,1.2,0.8,7,16,50,50,13.065344535162625,7.302282264659415,17.294489128450405,0.7647870928240024,8,8,0
head_on,1.2,0.8,7,17,51,51,12.52123959201873,9.39663577308585,16.10297503519686,0.5355970719053851,10,10,0
head_on,1.2,0.8,7,18,52,52,12.489991876774091,9.554946477397003,15.3065025607222,0.46049318046559895,11,11,0
head_on,1.2,0.8,7,19,53,53,12.285640077775934,8.892048424099602,14.27061946552439,0.43779331051333137,10,10,0
head_on,1.2,0.8,7,20,54,54,12.0301304172243,9.394975597472666,14.481424898356106,0.4228091570479443,13,13,0
head_on,1.2,0.8,7,21,55,55,12.031132004185736,10.148259813322,15.047602620871142,0.407222097292642,13,13,0
head_on,1.2,0.8,7,22,56,56,12.14796063426698,10.506013622304224,14.048561631242864,0.29161668493934834,12,12,0
head_on,1.2,0.8,7,23,57,57,12.119747332216612,10.7960700887351,13.84932236260014,0.2519237563434107,10,10,0
head_on,1.2,0.8,7,24,58,58,12.437957924151316,9.94420713846049,14.481894564566929,0.3648257578758501,12,12,0
head_on,1.2,0.8,7,25,59,59,12.262363560905959,10.678884909475086,13.509548277780151,0.23084157913321018,13,13,0
head_on,1.2,0.8,7,26,60,60,12.263829611786694,10.597706577802755,14.249156072568406,0.2977413752761424,14,14,0
head_on,1.2,0.8,7,27,61,61,12.036726336396711,9.78656912308709,14.15676635638825,0.3630719110134236,14,14,0
head_on,1.2,0.8,7,28,62,62,12.119661338778569,10.963053499720102,14.076635334707976,0.25690336948818276,12,12,0
head_on,1.2,0.8,7,29,63,63,12.202489761612068,11.499670290976146,13.068878647905558,0.12859739180982557,17,17,0
head_on,1.2,0.8,7,30,64,64,12.183143944230387,11.04274533131154,13.576740988377113,0.20799193284304957,16,16,0
head_on,1.2,0.8,7,31,65,65,12.12616547752165,11.5310682645836,13.469062107195448,0.15981918160397193,17,17,0
head_on,1.2,0.8,7,32,66,66,12.07706843537824,10.920699812963978,12.851429579967897,0.1598674195923318,16,16,0
head_on,1.2,0.8,7,33,67,67,12.09844769792091,11.479289102355642,13.03242179455672,0.1283745428322991,17,17,0
head_on,1.2,0.8,7,34,68,68,12.088017735952722,11.368532150180885,12.881854159950315,0.12519190845232137,20,20,0
head_on,1.2,0.8,7,35,69,69,12.127023653404574,11.327010833178782,12.682960291967852,0.11181222182315087,20,20,0
head_on,1.2,0.8,7,36,70,70,12.134670864789065,11.706200730748765,12.744559648203511,0.08556959879873885,18,18,0
head_on,1.2,0.8,7,37,71,71,12.13763054670832,11.551928186930365,12.64544165887051,0.09009282888715889,20,20,0
head_on,1.2,0.8,7,38,72,72,12.225135245613924,9.977158054201817,12.635847230035818,0.21747728122581486,19,19,0
head_on,1.2,0.8,7,39,73,73,12.201737943389478,11.599995123703088,12.784659684149293,0.09708982162561679,20,20,0
head_on,1.2,0.8,7,40,74,74,12.2162083074181,11.498153645251454,12.608826781389839,0.09091799257089826,21,21,0
head_on,1.2,1.2,7,1,35,35,7.499132957905985,-9.874380252239915,38.26983892288523,6.419971408077109,4,4,0
head_on,1.2,1.2,7,2,36,36,10.421118256570551,-1.2482093564249697,28.931169567340753,2.8959827708257238,4,4,0
head_on,1.2,1.2,7,3,37,37,10.769163569253884,0.28432976140031085,29.194685339928643,2.6845497695910026,4,4,0
head_on,1.2,1.2,7,4,38,38,11.133887200994259,0.29498029183027086,28.245147661197915,2.510369187759661,3,3,0
head_on,1.2,1.2,7,5,39,39,12.682901578043479,3.6530358731835513,41.9461419508714,3.019270144300459,4,4,0
head_on,1.2,1.2,7,6,40,40,15.306269816222173,-0.45213935263134,24.660378389293314,1.6406686961253907,4,4,0
head_on,1.2,1.2,7,7,41,41,13.93420270152448,0.35840211788259246,23.672775771896767,1.6731760082307008,4,4,0
head_on,1.2,1.2,7,8,42,42,13.646439591957705,6.945177388396386,20.532101001897935,0.9956387174797424,6,6,0
head_on,1.2,1.2,7,9,43,43,11.358709490713128,5.8417178528224785,22.519363527926306,1.468269409367275,4,4,0
head_on,1.2,1.2,7,10,44,44,12.297793489494147,7.145970105797561,21.3365842852305,1.153915472036167,5,5,0
head_on,1.2,1.2,7,11,45,45,13.541539312030327,9.331589876835043,17.392534694710072,0.5952753695227005,7,7,0
head_on,1.2,1.2,7,12,46,46,13.481922536821049,9.608763393101363,19.65468462522146,0.7451401092598816,9,9,0
head_on,1.2,1.2,7,13,47,47,12.951412257921822,9.425398315846193,19.272822210506163,0.7603359153853453,8,8,0
head_on,1.2,1.2,7,14,48,48,13.330589969547765,9.593245635003896,17.90639694678665,0.6236146585239823,10,10,0
head_on,1.2,1.2,7,15,49,49,12.862361709950605,8.47699189017886,15.828264397776222,0.57153364781448,8,8,0
head_on,1.2,1.2,7,16,50,50,12.3588715420691,8.424473346059099,22.11355424917006,1.107631943297888,6,6,0
head_on,1.2,1.2,7,17,51,51,13.233073153805725,9.711489189084473,17.3579589352617,0.5778302331819396,11,11,0
head_on,1.2,1.2,7,18,52,52,13.133078313370216,9.647821163688208,16.677485216262273,0.5352640016939113,9,9,0
head_on,1.2,1.2,7,19,53,53,13.654345197705325,7.178641775950378,17.50925906028013,0.7565809370386988,10,10,0
head_on,1.2,1.2,7,20,54,54,12.95221025923261,9.925208671182272,16.73588455334617,0.5258311705763968,10,10,0
head_on,1.2,1.2,7,21,55,55,12.740754255095954,10.933789002096038,15.402331988557501,0.35072829261063315,11,11,0
head_on,1.2,1.2,7,22,56,56,12.687342108213933,10.390517631968509,16.55587118163923,0.48594524346271073,11,11,0
head_on,1.2,1.2,7,23,57,57,12.518065400585936,11.07677139769844,15.798769469443652,0.3772146829912063,12,12,0
head_on,1.2,1.2,7,24,58,58,12.586531158689423,10.818567747769912,16.346870232271097,0.4392236760709551,12,12,0
head_on,1.2,1.2,7,25,59,59,12.847865164284542,10.440705565742,14.975735810911692,0.35297928388729577,14,14,0
head_on,1.2,1.2,7,26,60,60,12.724558990108719,10.630266861119823,14.883534070966386,0.33425655169289464,14,14,0
head_on,1.2,1.2,7,27,61,61,12.629138620117395,10.93091468478151,14.531431442622647,0.28509598842360867,13,13,0
head_on,1.2,1.2,7,28,62,62,12.692458328712961,11.730635996785061,14.56538784864514,0.22334143460981742,14,14,0
head_on,1.2,1.2,7,29,63,63,12.885679555256694,11.701628264375408,15.47752660535027,0.29303059452805424,15,15,0
head_on,1.2,1.2,7,30,64,64,12.962097291450124,11.41625005075675,14.38812632510826,0.229274337904544,13,13,0
head_on,1.2,1.2,7,31,65,65,12.927305202292303,11.818096015544976,15.436486986306836,0.27990295843871915,15,15,0
head_on,1.2,1.2,7,32,66,66,12.872870427707358,11.816100122611136,14.66205858571636,0.22108188527864228,18,18,0
head_on,1.2,1.2,7,33,67,67,13.06740995278828,11.339870448476558,14.631093332560713,0.2518649752303734,20,20,0
head_on,1.2,1.2,7,34,68,68,13.09621181768535,12.196407151292693,14.361747456329299,0.16534096540134555,17,17,0
head_on,1.2,1.2,7,35,69,69,12.964964732909426,11.90460833659263,14.007162807365232,0.16217201620576824,18,18,0
head_on,1.2,1.2,7,36,70,70,12.977931164883284,12.236596544826527,13.813881402069692,0.1215359241164036,18,18,0
head_on,1.2,1.2,7,37,71,71,13.017168749870075,12.225429111777665,14.56302026916234,0.17957754119212807,18,18,0
head_on,1.2,1.2,7,38,72,72,13.008012817111908,12.291035235848533,14.273841693164652,0.1524296205111174,20,20,0
head_on,1.2,1.2,7,39,73,73,12.999500419113026,12.150165055673261,13.81788314088698,0.12829093668566613,20,20,0
head_on,1.2,1.2,7,40,74,74,12.999434013864294,12.038871600919059,13.689333286070042,0.12696411885246045,22,22,0
parallel,0.8,0.8,7,1,35,35,-11.051021778377311,-21.414082082690523,3.870419371783445,2.2879786106246045,4,4,0
parallel,0.8,0.8,7,2,36,36,-7.8227103201313195,-16.61988318491646,-0.08370661828363468,2.113867942173172,8,8,0
parallel,0.8,0.8,7,3,37,37,-10.280468616073774,-17.32919164082686,2.217814491080805,1.9013730659461792,4,4,0
parallel,0.8,0.8,7,4,38,38,-7.18743226574633,-17.346591492441043,-1.9945116167882448,2.1359616769979626,5,5,0
parallel,0.8,0.8,7,5,39,39,-8.266747878491731,-20.630296610532177,-0.1904431415184804,2.472538629391822,4,4,0
parallel,0.8,0.8,7,6,40,40,-7.357331153403727,-18.41256058630276,-1.8082470597480282,2.256839223401419,6,6,0
parallel,0.8,0.8,7,7,41,41,-8.236256546755463,-17.768395499430472,-5.068697337780267,1.541926006014594,4,4,0
parallel,0.8,0.8,7,8,42,42,-8.6386682916939,-17.280802348815545,-3.3459852493263265,1.613074681069486,6,6,0
parallel,0.8,0.8,7,9,43,43,-8.231924638761813,-12.935996753834116,-2.2801144065207253,1.2944581996217317,6,6,0
parallel,0.8,0.8,7,10,44,44,-8.577710325105745,-11.498843400926733,-5.725217552182707,0.6730963893529301,7,7,0
parallel,0.8,0.8,7,11,45,45,-8.380555328445872,-14.022915691829363,-5.530623609040912,1.0133328580223453,8,8,0
parallel,0.8,0.8,7,12,46,46,-8.331690917911832,-13.178117870802625,-4.32856127223055,1.062156132022002,8,8,0
parallel,0.8,0.8,7,13,47,47,-8.041944714533155,-11.92514167882109,-4.93870324241819,0.8687498713808892,7,7,0
parallel,0.8,0.8,7,14,48,48,-8.393743145937778,-11.066142877583223,-3.8455437685425538,0.860235890412627,7,7,0
parallel,0.8,0.8,7,15,49,49,-8.221955708643378,-12.144759360504313,-2.270347829743776,1.2009808713004868,12,12,0
parallel,0.8,0.8,7,16,50,50,-8.684730959733582,-12.270587681264095,-6.252630167294883,0.692935399135706,11,11,0
parallel,0.8,0.8,7,17,51,51,-8.476354029753347,-10.778465676793349,-6.896187624283395,0.4580127303416708,12,12,0
parallel,0.8,0.8,7,18,52,52,-8.486355417548033,-11.04325587394888,-7.3813786976657685,0.4315017455798639,10,10,0
parallel,0.8,0.8,7,19,53,53,-8.652872663677986,-11.06718851439969,-6.832756216887588,0.48936722659596116,11,11,0
parallel,0.8,0.8,7,20,54,54,-8.45354832794842,-12.947138561799687,-7.244523741627124,0.6745823882403381,11,11,0
parallel,0.8,0.8,7,21,55,55,-8.551132214700917,-10.154617841119558,-7.095987372739125,0.35768719177585667,13,13,0
parallel,0.8,0.8,7,22,56,56,-8.610603174371628,-10.037073057354098,-7.498592525126774,0.29480867725768506,12,12,0
parallel,0.8,0.8,7,23,57,57,-8.49529592923479,-10.067246675106512,-7.3306215800357135,0.32213416905858144,12,12,0
parallel,0.8,0.8,7,24,58,58,-8.595881924164724,-9.882626430061707,-6.7508485755874545,0.36433467584869983,14,14,0
parallel,0.8,0.8,7,25,59,59,-8.677778047391595,-10.01058256265337,-7.165801360599384,0.32782368787469546,14,14,0
parallel,0.8,0.8,7,26,60,60,-8.474825983428598,-10.811562293287508,-7.095969503576359,0.438427030475493,15,15,0
parallel,0.8,0.8,7,27,61,61,-8.620430938934819,-10.24562081408558,-7.540927595668949,0.3137538294287218,18,18,0
parallel,0.8,0.8,7,28,62,62,-8.509089695662674,-9.668533711508454,-7.409146438177997,0.26552631998721693,17,17,0
parallel,0.8,0.8,7,29,63,63,-8.499645736423133,-9.796607194922572,-7.558572581938377,0.2633091639800527,20,20,0
parallel,0.8,0.8,7,30,64,64,-8.559929873942684,-10.383301804638382,-7.497516054755261,0.3371272653375062,17,17,0
parallel,0.8,0.8,7,31,65,65,-8.535290893352304,-9.516397678425573,-7.249025504333525,0.26564673687430934,19,19,0
parallel,0.8,0.8,7,32,66,66,-8.59081913946785,-9.863438792965342,-7.651043656631558,0.25753017266649486,20,20,0
parallel,0.8,0.8,7,33,67,67,-8.627259937090749,-9.734080785839145,-7.925276427487999,0.20966151148114176,20,20,0
parallel,0.8,0.8,7,34,68,68,-8.571359499105883,-9.740922584241819,-7.71104276239475,0.23682122095786726,20,20,0
parallel,0.8,0.8,7,35,69,69,-8.652828591879704,-9.876590085986416,-7.417705611962829,0.28417117569289907,20,20,0
