match_id,scenario,seed,turn,side,ship_id,ship_type,hull_frac,speed,avg_enemy_dist,min_enemy_dist,p_attack,p_reply,lfr,herfindahl,attacker_count,lambda2_own,force_ratio,n_alive_own,n_alive_enemy,axis_profile,allies_profile,damage_next,damaged,crosscheck_matched,crosscheck_total
IBS-S-03-023,IBS-S-03,27338834,2,allies,IBS-U-RN-JACKAL,DD,1.0,0.0,10.666666666666666,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.72,5.0,3.0,cautious,balanced,0,0,2,2
IBS-S-03-023,IBS-S-03,27338834,2,allies,IBS-U-RN-JUPITER,DD,1.0,4.0,11.333333333333334,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.72,5.0,3.0,cautious,balanced,0,0,2,2
IBS-S-03-023,IBS-S-03,27338834,3,axis,IBS-U-KM-KARL-GALSTER,DD,1.0,5.0,13.4,8.0,0.0,0.0,1.0,0.0,0.0,0.0,1.411764705882353,3.0,5.0,cautious,balanced,0,0,3,3
IBS-S-03-023,IBS-S-03,27338834,3,axis,IBS-U-KM-RICHARD-BEITZEN,DD,1.0,6.0,10.6,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.411764705882353,3.0,5.0,cautious,balanced,0,0,3,3
IBS-S-03-023,IBS-S-03,27338834,3,axis,IBS-U-KM-HANS-LODY,DD,0.8333333333333334,4.0,6.2,2.0,1.8333333333333333,1.1388888888888888,1.5841121495327102,0.5,2.0,0.0,1.411764705882353,3.0,5.0,cautious,balanced,4,1,3,3
IBS-S-03-023,IBS-S-03,27338834,3,allies,IBS-U-RN-JAVELIN,DD,1.0,4.0,11.666666666666666,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7083333333333334,5.0,3.0,cautious,balanced,0,0,3,3
IBS-S-03-023,IBS-S-03,27338834,3,allies,IBS-U-RN-KASHMIR,DD,1.0,4.0,8.666666666666666,2.0,1.0277777777777777,0.9166666666666666,1.114942528735632,1.0,1.0,0.0,0.7083333333333334,5.0,3.0,cautious,balanced,3,1,3,3
IBS-S-03-023,IBS-S-03,27338834,3,allies,IBS-U-RN-JERSEY,DD,0.8,4.0,7.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7083333333333334,5.0,3.0,cautious,balanced,0,0,3,3
IBS-S-03-023,IBS-S-03,27338834,3,allies,IBS-U-RN-JACKAL,DD,1.0,2.0,11.666666666666666,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7083333333333334,5.0,3.0,cautious,balanced,0,0,3,3
IBS-S-03-023,IBS-S-03,27338834,3,allies,IBS-U-RN-JUPITER,DD,1.0,3.0,11.333333333333334,2.0,1.1388888888888888,0.9166666666666666,1.2298850574712643,1.0,1.0,0.0,0.7083333333333334,5.0,3.0,cautious,balanced,1,1,3,3
IBS-S-03-023,IBS-S-03,27338834,4,axis,IBS-U-KM-KARL-GALSTER,DD,1.0,6.0,17.4,10.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5,2.0,5.0,cautious,balanced,0,0,0,0
IBS-S-03-023,IBS-S-03,27338834,4,axis,IBS-U-KM-RICHARD-BEITZEN,DD,1.0,6.0,12.2,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5,2.0,5.0,cautious,balanced,0,0,0,0
IBS-S-03-023,IBS-S-03,27338834,4,allies,IBS-U-RN-JAVELIN,DD,1.0,5.0,12.5,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,5.0,2.0,cautious,balanced,0,0,0,0
IBS-S-03-023,IBS-S-03,27338834,4,allies,IBS-U-RN-KASHMIR,DD,0.2,4.0,14.5,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,5.0,2.0,cautious,balanced,0,0,0,0
IBS-S-03-023,IBS-S-03,27338834,4,allies,IBS-U-RN-JERSEY,DD,0.8,5.0,8.5,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,5.0,2.0,cautious,balanced,0,0,0,0
IBS-S-03-023,IBS-S-03,27338834,4,allies,IBS-U-RN-JACKAL,DD,1.0,3.0,17.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,5.0,2.0,cautious,balanced,0,0,0,0
IBS-S-03-023,IBS-S-03,27338834,4,allies,IBS-U-RN-JUPITER,DD,0.6,4.0,21.5,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,5.0,2.0,cautious,balanced,0,0,0,0
IBS-S-03-026,IBS-S-03,28222910,1,axis,IBS-U-KM-KARL-GALSTER,DD,1.0,5.0,5.4,1.0,1.6388888888888888,2.4166666666666665,0.6846846846846848,1.0,1.0,0.0,1.3888888888888888,3.0,5.0,cautious,balanced,1,1,5,5
IBS-S-03-026,IBS-S-03,28222910,1,axis,IBS-U-KM-RICHARD-BEITZEN,DD,1.0,5.0,3.4,2.0,3.0277777777777777,1.0277777777777777,2.8556701030927836,0.3443312852453497,3.0,0.0,1.3888888888888888,3.0,5.0,cautious,balanced,3,1,5,5
IBS-S-03-026,IBS-S-03,28222910,1,axis,IBS-U-KM-HANS-LODY,DD,1.0,5.0,6.4,3.0,0.9722222222222222,1.4166666666666667,0.6969696969696969,1.0,1.0,0.0,1.3888888888888888,3.0,5.0,cautious,balanced,2,1,5,5
IBS-S-03-026,IBS-S-03,28222910,1,allies,IBS-U-RN-JAVELIN,DD,1.0,5.0,5.0,3.0,1.4166666666666667,0.9722222222222222,1.4347826086956523,1.0,1.0,0.0,0.72,5.0,3.0,cautious,balanced,2,1,5,5
IBS-S-03-026,IBS-S-03,28222910,1,allies,IBS-U-RN-KASHMIR,DD,1.0,3.0,4.666666666666667,3.0,1.75,0.75,2.25,1.0,1.0,0.0,0.72,5.0,3.0,cautious,balanced,1,1,5,5
IBS-S-03-026,IBS-S-03,28222910,1,allies,IBS-U-RN-JERSEY,DD,1.0,5.0,3.6666666666666665,1.0,3.444444444444444,1.1388888888888888,2.9392523364485976,0.5812955254942769,2.0,0.0,0.72,5.0,3.0,cautious,balanced,0,0,5,5
IBS-S-03-026,IBS-S-03,28222910,1,allies,IBS-U-RN-JACKAL,DD,1.0,4.0,5.333333333333333,2.0,1.0277777777777777,1.1388888888888888,0.9065420560747663,1.0,1.0,0.0,0.72,5.0,3.0,cautious,balanced,0,0,5,5
IBS-S-03-026,IBS-S-03,28222910,1,allies,IBS-U-RN-JUPITER,DD,1.0,3.0,6.666666666666667,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.72,5.0,3.0,cautious,balanced,0,0,5,5
IBS-S-03-026,IBS-S-03,28222910,2,axis,IBS-U-KM-KARL-GALSTER,DD,0.8333333333333334,6.0,7.4,4.0,0.9722222222222222,0.9722222222222222,1.0,1.0,1.0,0.0,1.8333333333333333,3.0,5.0,cautious,balanced,0,0,1,1
IBS-S-03-026,IBS-S-03,28222910,2,axis,IBS-U-KM-RICHARD-BEITZEN,DD,0.5,5.0,5.6,3.0,1.75,1.4166666666666667,1.2272727272727273,0.5001259763164525,2.0,0.0,1.8333333333333333,3.0,5.0,cautious,balanced,1,1,1,1
IBS-S-03-026,IBS-S-03,28222910,2,axis,IBS-U-KM-HANS-LODY,DD,0.6666666666666666,5.0,12.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.8333333333333333,3.0,5.0,cautious,balanced,0,0,1,1
IBS-S-03-026,IBS-S-03,28222910,2,allies,IBS-U-RN-JAVELIN,DD,0.6,4.0,7.0,3.0,1.4166666666666667,0.8611111111111112,1.6097560975609755,1.0,1.0,0.0,0.5454545454545454,5.0,3.0,cautious,balanced,0,0,1,1
IBS-S-03-026,IBS-S-03,28222910,2,allies,IBS-U-RN-KASHMIR,DD,0.8,4.0,7.666666666666667,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5454545454545454,5.0,3.0,cautious,balanced,0,0,1,1
IBS-S-03-026,IBS-S-03,28222910,2,allies,IBS-U-RN-JERSEY,DD,1.0,5.0,7.0,3.0,1.4166666666666667,0.8888888888888888,1.562130177514793,1.0,1.0,0.0,0.5454545454545454,5.0,3.0,cautious,balanced,0,0,1,1
IBS-S-03-026,IBS-S-03,28222910,2,allies,IBS-U-RN-JACKAL,DD,1.0,6.0,10.333333333333334,4.0,0.9722222222222222,0.9722222222222222,1.0,1.0,1.0,0.0,0.5454545454545454,5.0,3.0,cautious,balanced,0,0,1,1
IBS-S-03-026,IBS-S-03,28222910,2,allies,IBS-U-RN-JUPITER,DD,1.0,5.0,9.666666666666666,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5454545454545454,5.0,3.0,cautious,balanced,0,0,1,1
IBS-S-03-026,IBS-S-03,28222910,3,axis,IBS-U-KM-KARL-GALSTER,DD,0.8333333333333334,4.0,4.6,2.0,2.638888888888889,0.9722222222222222,2.630434782608696,0.33717451523545705,3.0,0.0,2.0,3.0,5.0,cautious,balanced,0,0,1,1
IBS-S-03-026,IBS-S-03,28222910,3,axis,IBS-U-KM-RICHARD-BEITZEN,DD,0.3333333333333333,3.0,9.0,4.0,1.1111111111111112,1.4166666666666667,0.7916666666666666,1.0,1.0,0.0,2.0,3.0,5.0,cautious,balanced,0,0,1,1
IBS-S-03-026,IBS-S-03,28222910,3,axis,IBS-U-KM-HANS-LODY,DD,0.6666666666666666,2.0,12.8,5.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,5.0,cautious,balanced,0,0,1,1
IBS-S-03-026,IBS-S-03,28222910,3,allies,IBS-U-RN-JAVELIN,DD,0.6,5.0,8.666666666666666,2.0,1.1388888888888888,0.9166666666666666,1.2298850574712643,1.0,1.0,0.0,0.5,5.0,3.0,cautious,balanced,0,0,1,1
IBS-S-03-026,IBS-S-03,28222910,3,allies,IBS-U-RN-KASHMIR,DD,0.8,5.0,6.666666666666667,4.0,1.4166666666666667,1.1111111111111112,1.263157894736842,1.0,1.0,0.0,0.5,5.0,3.0,cautious,balanced,1,1,1,1
IBS-S-03-026,IBS-S-03,28222910,3,allies,IBS-U-RN-JERSEY,DD,1.0,5.0,8.666666666666666,3.0,0.75,0.0,16.0,1.0,1.0,0.0,0.5,5.0,3.0,cautious,balanced,0,0,1,1
IBS-S-03-026,IBS-S-03,28222910,3,allies,IBS-U-RN-JACKAL,DD,1.0,3.0,11.333333333333334,3.0,1.1944444444444444,0.9722222222222222,1.2173913043478262,1.0,1.0,0.0,0.5,5.0,3.0,cautious,balanced,0,0,1,1
IBS-S-03-026,IBS-S-03,28222910,3,allies,IBS-U-RN-JUPITER,DD,1.0,4.0,8.666666666666666,4.0,0.9722222222222222,0.75,1.2777777777777777,1.0,1.0,0.0,0.5,5.0,3.0,cautious,balanced,0,0,1,1
IBS-S-03-026,IBS-S-03,28222910,4,axis,IBS-U-KM-KARL-GALSTER,DD,0.8333333333333334,6.0,10.6,4.0,0.75,1.1944444444444444,0.6428571428571429,1.0,1.0,0.0,1.8181818181818181,3.0,5.0,cautious,balanced,0,0,1,1
IBS-S-03-026,IBS-S-03,28222910,4,axis,IBS-U-KM-RICHARD-BEITZEN,DD,0.3333333333333333,3.0,8.4,4.0,0.9722222222222222,1.4166666666666667,0.6969696969696969,1.0,1.0,0.0,1.8181818181818181,3.0,5.0,cautious,balanced,0,0,1,1
IBS-S-03-026,IBS-S-03,28222910,4,axis,IBS-U-KM-HANS-LODY,DD,0.6666666666666666,4.0,11.8,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.8181818181818181,3.0,5.0,cautious,balanced,0,0,1,1
IBS-S-03-026,IBS-S-03,28222910,4,allies,IBS-U-RN-JAVELIN,DD,0.4,2.0,10.666666666666666,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.55,5.0,3.0,cautious,balanced,0,0,1,1
IBS-S-03-026,IBS-S-03,28222910,4,allies,IBS-U-RN-KASHMIR,DD,0.6,4.0,8.666666666666666,4.0,1.4166666666666667,0.9722222222222222,1.4347826086956523,1.0,1.0,0.0,0.55,5.0,3.0,cautious,balanced,0,0,1,1
IBS-S-03-026,IBS-S-03,28222910,4,allies,IBS-U-RN-JERSEY,DD,1.0,6.0,11.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.55,5.0,3.0,cautious,balanced,0,0,1,1
IBS-S-03-026,IBS-S-03,28222910,4,allies,IBS-U-RN-JACKAL,DD,1.0,3.0,11.333333333333334,4.0,1.1944444444444444,0.75,1.5555555555555556,1.0,1.0,0.0,0.55,5.0,3.0,cautious,balanced,1,1,1,1
IBS-S-03-026,IBS-S-03,28222910,4,allies,IBS-U-RN-JUPITER,DD,1.0,5.0,9.666666666666666,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.55,5.0,3.0,cautious,balanced,0,0,1,1
IBS-S-03-029,IBS-S-03,29106986,1,axis,IBS-U-KM-KARL-GALSTER,DD,1.0,5.0,8.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3888888888888888,3.0,5.0,cautious,balanced,0,0,1,1
IBS-S-03-029,IBS-S-03,29106986,1,axis,IBS-U-KM-RICHARD-BEITZEN,DD,1.0,5.0,4.8,1.0,2.388888888888889,1.0833333333333333,2.1519607843137254,0.5173066522444565,2.0,0.0,1.3888888888888888,3.0,5.0,cautious,balanced,0,0,1,1
IBS-S-03-029,IBS-S-03,29106986,1,axis,IBS-U-KM-HANS-LODY,DD,1.0,6.0,6.6,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3888888888888888,3.0,5.0,cautious,balanced,0,0,1,1
IBS-S-03-029,IBS-S-03,29106986,1,allies,IBS-U-RN-JAVELIN,DD,1.0,4.0,5.333333333333333,1.0,2.4166666666666665,1.4166666666666667,1.6818181818181814,1.0,1.0,0.0,0.72,5.0,3.0,cautious,balanced,2,1,1,1
IBS-S-03-029,IBS-S-03,29106986,1,allies,IBS-U-RN-KASHMIR,DD,1.0,4.0,5.333333333333333,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.72,5.0,3.0,cautious,balanced,0,0,1,1
IBS-S-03-029,IBS-S-03,29106986,1,allies,IBS-U-RN-JERSEY,DD,1.0,5.0,7.666666666666667,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.72,5.0,3.0,cautious,balanced,0,0,1,1
IBS-S-03-029,IBS-S-03,29106986,1,allies,IBS-U-RN-JACKAL,DD,1.0,2.0,7.666666666666667,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.72,5.0,3.0,cautious,balanced,0,0,1,1
IBS-S-03-029,IBS-S-03,29106986,1,allies,IBS-U-RN-JUPITER,DD,1.0,3.0,6.333333333333333,4.0,1.0833333333333333,0.9722222222222222,1.108695652173913,1.0,1.0,0.0,0.72,5.0,3.0,cautious,balanced,0,0,1,1
IBS-S-03-029,IBS-S-03,29106986,2,axis,IBS-U-KM-KARL-GALSTER,DD,1.0,6.0,9.8,8.0,0.0,0.0,1.0,0.0,0.0,0.0,1.2777777777777777,3.0,5.0,cautious,balanced,0,0,0,0
IBS-S-03-029,IBS-S-03,29106986,2,axis,IBS-U-KM-RICHARD-BEITZEN,DD,1.0,4.0,7.6,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.2777777777777777,3.0,5.0,cautious,balanced,0,0,0,0
IBS-S-03-029,IBS-S-03,29106986,2,axis,IBS-U-KM-HANS-LODY,DD,1.0,5.0,11.8,9.0,0.0,0.0,1.0,0.0,0.0,0.0,1.2777777777777777,3.0,5.0,cautious,balanced,0,0,0,0
IBS-S-03-029,IBS-S-03,29106986,2,allies,IBS-U-RN-JAVELIN,DD,0.6,4.0,10.333333333333334,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.782608695652174,5.0,3.0,cautious,balanced,0,0,0,0
IBS-S-03-029,IBS-S-03,29106986,2,allies,IBS-U-RN-KASHMIR,DD,1.0,6.0,9.666666666666666,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.782608695652174,5.0,3.0,cautious,balanced,0,0,0,0
IBS-S-03-029,IBS-S-03,29106986,2,allies,IBS-U-RN-JERSEY,DD,1.0,2.0,8.666666666666666,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.782608695652174,5.0,3.0,cautious,balanced,0,0,0,0
IBS-S-03-029,IBS-S-03,29106986,2,allies,IBS-U-RN-JACKAL,DD,1.0,3.0,8.333333333333334,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.782608695652174,5.0,3.0,cautious,balanced,0,0,0,0
IBS-S-03-029,IBS-S-03,29106986,2,allies,IBS-U-RN-JUPITER,DD,1.0,5.0,11.666666666666666,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.782608695652174,5.0,3.0,cautious,balanced,0,0,0,0
IBS-S-03-029,IBS-S-03,29106986,3,axis,IBS-U-KM-KARL-GALSTER,DD,1.0,3.0,12.4,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.2777777777777777,3.0,5.0,cautious,balanced,0,0,0,0
IBS-S-03-029,IBS-S-03,29106986,3,axis,IBS-U-KM-RICHARD-BEITZEN,DD,1.0,5.0,9.2,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.2777777777777777,3.0,5.0,cautious,balanced,0,0,0,0
IBS-S-03-029,IBS-S-03,29106986,3,axis,IBS-U-KM-HANS-LODY,DD,1.0,3.0,13.4,10.0,0.0,0.0,1.0,0.0,0.0,0.0,1.2777777777777777,3.0,5.0,cautious,balanced,0,0,0,0
IBS-S-03-029,IBS-S-03,29106986,3,allies,IBS-U-RN-JAVELIN,DD,0.6,3.0,12.666666666666666,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.782608695652174,5.0,3.0,cautious,balanced,0,0,0,0
IBS-S-03-029,IBS-S-03,29106986,3,allies,IBS-U-RN-KASHMIR,DD,1.0,4.0,8.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.782608695652174,5.0,3.0,cautious,balanced,0,0,0,0
IBS-S-03-029,IBS-S-03,29106986,3,allies,IBS-U-RN-JERSEY,DD,1.0,4.0,9.666666666666666,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.782608695652174,5.0,3.0,cautious,balanced,0,0,0,0
IBS-S-03-029,IBS-S-03,29106986,3,allies,IBS-U-RN-JACKAL,DD,1.0,5.0,11.666666666666666,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.782608695652174,5.0,3.0,cautious,balanced,0,0,0,0
IBS-S-03-029,IBS-S-03,29106986,3,allies,IBS-U-RN-JUPITER,DD,1.0,5.0,16.333333333333332,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.782608695652174,5.0,3.0,cautious,balanced,0,0,0,0
IBS-S-03-029,IBS-S-03,29106986,4,axis,IBS-U-KM-KARL-GALSTER,DD,1.0,5.0,10.2,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.2777777777777777,3.0,5.0,cautious,balanced,0,0,1,1
IBS-S-03-029,IBS-S-03,29106986,4,axis,IBS-U-KM-RICHARD-BEITZEN,DD,1.0,4.0,8.0,3.0,0.9722222222222222,0.8611111111111112,1.121951219512195,1.0,1.0,0.0,1.2777777777777777,3.0,5.0,cautious,balanced,0,0,1,1
IBS-S-03-029,IBS-S-03,29106986,4,axis,IBS-U-KM-HANS-LODY,DD,1.0,3.0,12.4,9.0,0.0,0.0,1.0,0.0,0.0,0.0,1.2777777777777777,3.0,5.0,cautious,balanced,0,0,1,1
IBS-S-03-029,IBS-S-03,29106986,4,allies,IBS-U-RN-JAVELIN,DD,0.6,3.0,13.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.782608695652174,5.0,3.0,cautious,balanced,0,0,1,1
IBS-S-03-029,IBS-S-03,29106986,4,allies,IBS-U-RN-KASHMIR,DD,1.0,4.0,8.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.782608695652174,5.0,3.0,cautious,balanced,0,0,1,1
IBS-S-03-029,IBS-S-03,29106986,4,allies,IBS-U-RN-JERSEY,DD,1.0,6.0,7.333333333333333,3.0,0.8611111111111112,0.9722222222222222,0.8913043478260871,1.0,1.0,0.0,0.782608695652174,5.0,3.0,cautious,balanced,1,1,1,1
IBS-S-03-029,IBS-S-03,29106986,4,allies,IBS-U-RN-JACKAL,DD,1.0,3.0,10.333333333333334,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.782608695652174,5.0,3.0,cautious,balanced,0,0,1,1
IBS-S-03-029,IBS-S-03,29106986,4,allies,IBS-U-RN-JUPITER,DD,1.0,5.0,12.333333333333334,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.782608695652174,5.0,3.0,cautious,balanced,0,0,1,1
IBS-S-03-027,IBS-S-03,28517602,1,axis,IBS-U-KM-KARL-GALSTER,DD,1.0,6.0,2.8,0.0,5.666666666666667,2.4166666666666665,2.317567567567568,0.25922722029988465,4.0,0.0,1.3888888888888888,3.0,5.0,balanced,balanced,1,1,4,4
IBS-S-03-027,IBS-S-03,28517602,1,axis,IBS-U-KM-RICHARD-BEITZEN,DD,1.0,5.0,3.2,1.0,4.666666666666666,1.6666666666666667,2.74757281553398,0.26488095238095244,4.0,0.0,1.3888888888888888,3.0,5.0,balanced,balanced,0,0,4,4
IBS-S-03-027,IBS-S-03,28517602,1,axis,IBS-U-KM-HANS-LODY,DD,1.0,5.0,4.0,3.0,3.6666666666666665,1.4166666666666667,2.5340909090909087,0.2527548209366391,4.0,0.0,1.3888888888888888,3.0,5.0,balanced,balanced,0,0,4,4
IBS-S-03-027,IBS-S-03,28517602,1,allies,IBS-U-RN-JAVELIN,DD,1.0,6.0,6.666666666666667,4.0,1.4166666666666667,0.9722222222222222,1.4347826086956523,1.0,1.0,0.0,0.72,5.0,3.0,balanced,balanced,0,0,4,4
IBS-S-03-027,IBS-S-03,28517602,1,allies,IBS-U-RN-KASHMIR,DD,1.0,4.0,3.6666666666666665,3.0,3.6944444444444446,0.9722222222222222,3.66304347826087,0.34840861552377184,3.0,0.0,0.72,5.0,3.0,balanced,balanced,2,1,4,4
IBS-S-03-027,IBS-S-03,28517602,1,allies,IBS-U-RN-JERSEY,DD,1.0,4.0,2.0,1.0,5.5,0.9722222222222222,5.429347826086957,0.3512396694214876,3.0,0.0,0.72,5.0,3.0,balanced,balanced,2,1,4,4
IBS-S-03-027,IBS-S-03,28517602,1,allies,IBS-U-RN-JACKAL,DD,1.0,4.0,1.6666666666666667,0.0,6.25,0.75,7.874999999999999,0.3504,3.0,0.0,0.72,5.0,3.0,balanced,balanced,1,1,4,4
IBS-S-03-027,IBS-S-03,28517602,1,allies,IBS-U-RN-JUPITER,DD,1.0,5.0,2.6666666666666665,1.0,4.083333333333333,1.1388888888888888,3.476635514018691,0.5168679716784673,2.0,0.0,0.72,5.0,3.0,balanced,balanced,0,0,4,4
IBS-S-03-027,IBS-S-03,28517602,2,axis,IBS-U-KM-KARL-GALSTER,DD,0.8333333333333334,3.0,5.2,3.0,3.583333333333333,0.75,4.541666666666666,0.33333333333333337,3.0,0.0,1.1764705882352942,3.0,5.0,balanced,balanced,1,1,3,3
IBS-S-03-027,IBS-S-03,28517602,2,axis,IBS-U-KM-RICHARD-BEITZEN,DD,1.0,6.0,4.6,3.0,2.611111111111111,0.8611111111111112,2.920731707317073,0.3370303304662743,3.0,0.0,1.1764705882352942,3.0,5.0,balanced,balanced,3,1,3,3
IBS-S-03-027,IBS-S-03,28517602,2,axis,IBS-U-KM-HANS-LODY,DD,1.0,6.0,9.2,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.1764705882352942,3.0,5.0,balanced,balanced,0,0,3,3
IBS-S-03-027,IBS-S-03,28517602,2,allies,IBS-U-RN-JAVELIN,DD,1.0,6.0,6.666666666666667,4.0,1.4166666666666667,0.9722222222222222,1.4347826086956523,1.0,1.0,0.0,0.85,5.0,3.0,balanced,balanced,0,0,3,3
IBS-S-03-027,IBS-S-03,28517602,2,allies,IBS-U-RN-KASHMIR,DD,0.6,5.0,8.666666666666666,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.85,5.0,3.0,balanced,balanced,0,0,3,3
IBS-S-03-027,IBS-S-03,28517602,2,allies,IBS-U-RN-JERSEY,DD,0.6,2.0,4.333333333333333,3.0,2.9444444444444446,0.8888888888888888,3.1893491124260356,0.5177999288002848,2.0,0.0,0.85,5.0,3.0,balanced,balanced,0,0,3,3
IBS-S-03-027,IBS-S-03,28517602,2,allies,IBS-U-RN-JACKAL,DD,0.8,5.0,6.666666666666667,4.0,0.8611111111111112,1.1944444444444444,0.7321428571428572,1.0,1.0,0.0,0.85,5.0,3.0,balanced,balanced,4,1,3,3
IBS-S-03-027,IBS-S-03,28517602,2,allies,IBS-U-RN-JUPITER,DD,1.0,6.0,5.333333333333333,3.0,1.6111111111111112,0.75,2.076388888888889,0.5023781212841856,2.0,0.0,0.85,5.0,3.0,balanced,balanced,0,0,3,3
IBS-S-03-027,IBS-S-03,28517602,3,axis,IBS-U-KM-KARL-GALSTER,DD,0.6666666666666666,3.0,6.75,3.0,1.1944444444444444,0.75,1.5555555555555556,1.0,1.0,0.0,1.2307692307692308,3.0,4.0,balanced,balanced,0,0,3,3
IBS-S-03-027,IBS-S-03,28517602,3,axis,IBS-U-KM-RICHARD-BEITZEN,DD,0.5,5.0,8.25,4.0,0.9722222222222222,1.75,0.5679012345679012,1.0,1.0,0.0,1.2307692307692308,3.0,4.0,balanced,balanced,1,1,3,3
IBS-S-03-027,IBS-S-03,28517602,3,axis,IBS-U-KM-HANS-LODY,DD,1.0,5.0,13.75,10.0,0.0,0.0,1.0,0.0,0.0,0.0,1.2307692307692308,3.0,4.0,balanced,balanced,0,0,3,3
IBS-S-03-027,IBS-S-03,28517602,3,allies,IBS-U-RN-JAVELIN,DD,1.0,5.0,11.666666666666666,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8125,4.0,3.0,balanced,balanced,0,0,3,3
IBS-S-03-027,IBS-S-03,28517602,3,allies,IBS-U-RN-KASHMIR,DD,0.6,4.0,12.666666666666666,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8125,4.0,3.0,balanced,balanced,0,0,3,3
IBS-S-03-027,IBS-S-03,28517602,3,allies,IBS-U-RN-JERSEY,DD,0.6,3.0,6.666666666666667,4.0,1.75,0.9722222222222222,1.7608695652173916,1.0,1.0,0.0,0.8125,4.0,3.0,balanced,balanced,2,1,3,3
IBS-S-03-027,IBS-S-03,28517602,3,allies,IBS-U-RN-JUPITER,DD,1.0,4.0,7.333333333333333,3.0,0.75,1.1944444444444444,0.6428571428571429,1.0,1.0,0.0,0.8125,4.0,3.0,balanced,balanced,2,1,3,3
IBS-S-03-027,IBS-S-03,28517602,4,axis,IBS-U-KM-KARL-GALSTER,DD,0.6666666666666666,5.0,14.75,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9166666666666666,3.0,4.0,balanced,balanced,0,0,1,1
IBS-S-03-027,IBS-S-03,28517602,4,axis,IBS-U-KM-RICHARD-BEITZEN,DD,0.3333333333333333,2.0,11.75,4.0,1.1944444444444444,1.75,0.691358024691358,1.0,1.0,0.0,0.9166666666666666,3.0,4.0,balanced,balanced,1,1,1,1
IBS-S-03-027,IBS-S-03,28517602,4,axis,IBS-U-KM-HANS-LODY,DD,1.0,4.0,14.75,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9166666666666666,3.0,4.0,balanced,balanced,0,0,1,1
IBS-S-03-027,IBS-S-03,28517602,4,allies,IBS-U-RN-JAVELIN,DD,0.8,6.0,18.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0909090909090908,4.0,3.0,balanced,balanced,0,0,1,1
IBS-S-03-027,IBS-S-03,28517602,4,allies,IBS-U-RN-KASHMIR,DD,0.6,6.0,19.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0909090909090908,4.0,3.0,balanced,balanced,0,0,1,1
