cell,geometry,fleet,seed,sample_kind,n_plans,j_ref,j_tied_top,j_tiers,threat_weight,options_total,cross_total,cross_low,cross_high,attacker_id,launcher_id,launch_side,launch_angle,setting_index,launch_at_mf,salvo,torpedo_heading,launch_hex,e_hits_direct,direct_aspect,direct_distance,direct_contact,tau0_hex,tau0_heading,tau0_cost,tau0_plan,tau0_j,c_route_changed,c_plan_changed,c_hex,c_heading,c_cost,c_plan,c_j,c_denial,c_heading_change,c_speed_loss,c_deviation,c_contact,c_p_hit,d_route_changed,d_hex,d_heading,d_cost,d_j,d_denial,d_heading_change,d_speed_loss,d_deviation,d_contact,c1_route_changed,c1_hex,c1_denial,c1_denial_norm,v_direct_vp,v_direct_norm,v_denial_norm,v_denial_d_norm,ca_vp
chase:2v1,chase,2v1,37194636,low,580,10.666666666666668,31,10,0.3425925925925926,192,13,13,0,IBS-U-IJN-HATSUYUKI,TT1,port,B,2,0,2,6,T17,0.08333333333333333,broadside,7,t3.i1@S11,R11,1,4,1S1S2P,10.666666666666668,True,True,R11,3,4,1S1S2S,10.666666666666668,0.0,2,0,0,,0.0,True,R11,3,4,10.666666666666668,0.0,2,0,0,,True,R11,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
chase:2v1,chase,2v1,38006853,low,580,10.666666666666668,31,10,0.3425925925925926,192,13,13,0,IBS-U-IJN-HATSUYUKI,TT1,port,B,2,1,2,6,U17,0.08333333333333333,broadside,7,t3.i2@T10,R11,1,4,1S1S2P,10.666666666666668,True,True,R11,3,4,1S1S2S,10.666666666666668,0.0,2,0,0,,0.0,True,R11,3,4,10.666666666666668,0.0,2,0,0,,True,R11,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
chase:2v1,chase,2v1,38819070,low,580,10.666666666666668,31,10,0.3425925925925926,192,13,13,0,IBS-U-IJN-FUBUKI,TT1,port,B,1,3,2,6,W18,0.08333333333333333,broadside,9,t3.i5@V9,R11,1,4,1S1S2P,10.666666666666668,True,True,R11,3,4,1S1S2S,10.666666666666668,0.0,2,0,0,,0.0,True,R11,3,4,10.666666666666668,0.0,2,0,0,,True,R11,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
chase:2v1,chase,2v1,39631287,low,580,10.666666666666668,31,10,0.3425925925925926,192,13,13,0,IBS-U-IJN-FUBUKI,TT1,port,B,0,1,2,6,U19,0.08333333333333333,broadside,9,t3.i2@T10,R11,1,4,1S1S2P,10.666666666666668,True,True,R11,3,4,1S1S2S,10.666666666666668,0.0,2,0,0,,0.0,True,R11,3,4,10.666666666666668,0.0,2,0,0,,True,R11,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
chase:2v1,chase,2v1,40443504,low,580,10.666666666666668,31,10,0.3425925925925926,192,13,13,0,IBS-U-IJN-FUBUKI,TT1,port,B,0,0,2,6,T19,0.08333333333333333,broadside,9,t3.i1@S11,R11,1,4,1S1S2P,10.666666666666668,True,True,R11,3,4,1S1S2S,10.666666666666668,0.0,2,0,0,,0.0,True,R11,3,4,10.666666666666668,0.0,2,0,0,,True,R11,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
chase:2v1,chase,2v1,41255721,low,580,10.666666666666668,31,10,0.3425925925925926,192,13,13,0,IBS-U-IJN-FUBUKI,TT1,port,B,1,3,2,6,W18,0.08333333333333333,broadside,9,t3.i5@V9,R11,1,4,1S1S2P,10.666666666666668,True,True,R11,3,4,1S1S2S,10.666666666666668,0.0,2,0,0,,0.0,True,R11,3,4,10.666666666666668,0.0,2,0,0,,True,R11,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
chase:2v1,chase,2v1,42067938,low,580,10.666666666666668,31,10,0.3425925925925926,192,13,13,0,IBS-U-IJN-HATSUYUKI,TT1,port,B,2,3,2,6,W16,0.08333333333333333,broadside,7,t3.i4@V9,R11,1,4,1S1S2P,10.666666666666668,True,True,R11,3,4,1S1S2S,10.666666666666668,0.0,2,0,0,,0.0,True,R11,3,4,10.666666666666668,0.0,2,0,0,,True,R11,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
chase:2v1,chase,2v1,42880155,low,580,10.666666666666668,31,10,0.3425925925925926,192,13,13,0,IBS-U-IJN-FUBUKI,TT1,port,A,1,0,2,6,T19,0.08333333333333333,broadside,9,t3.i2@T10,R11,1,4,1S1S2P,10.666666666666668,True,True,R11,3,4,1S1S2S,10.666666666666668,0.0,2,0,0,,0.0,True,R11,3,4,10.666666666666668,0.0,2,0,0,,True,R11,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
chase:2v1,chase,2v1,43692372,low,580,10.666666666666668,31,10,0.3425925925925926,192,13,13,0,IBS-U-IJN-FUBUKI,TT1,port,B,0,1,2,6,U19,0.08333333333333333,broadside,9,t3.i2@T10,R11,1,4,1S1S2P,10.666666666666668,True,True,R11,3,4,1S1S2S,10.666666666666668,0.0,2,0,0,,0.0,True,R11,3,4,10.666666666666668,0.0,2,0,0,,True,R11,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
chase:2v1,chase,2v1,44504589,low,580,10.666666666666668,31,10,0.3425925925925926,192,13,13,0,IBS-U-IJN-HATSUYUKI,TT1,port,B,2,0,2,6,T17,0.08333333333333333,broadside,7,t3.i1@S11,R11,1,4,1S1S2P,10.666666666666668,True,True,R11,3,4,1S1S2S,10.666666666666668,0.0,2,0,0,,0.0,True,R11,3,4,10.666666666666668,0.0,2,0,0,,True,R11,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
chase:2v1,chase,2v1,45316806,low,580,10.666666666666668,31,10,0.3425925925925926,192,13,13,0,IBS-U-IJN-FUBUKI,TT1,port,B,1,3,2,6,W18,0.08333333333333333,broadside,9,t3.i5@V9,R11,1,4,1S1S2P,10.666666666666668,True,True,R11,3,4,1S1S2S,10.666666666666668,0.0,2,0,0,,0.0,True,R11,3,4,10.666666666666668,0.0,2,0,0,,True,R11,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
chase:2v1,chase,2v1,46129023,low,580,10.666666666666668,31,10,0.3425925925925926,192,13,13,0,IBS-U-IJN-HATSUYUKI,TT1,port,B,2,0,2,6,T17,0.08333333333333333,broadside,7,t3.i1@S11,R11,1,4,1S1S2P,10.666666666666668,True,True,R11,3,4,1S1S2S,10.666666666666668,0.0,2,0,0,,0.0,True,R11,3,4,10.666666666666668,0.0,2,0,0,,True,R11,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
chase:2v1,chase,2v1,46941240,low,580,10.666666666666668,31,10,0.3425925925925926,192,13,13,0,IBS-U-IJN-HATSUYUKI,TT1,port,B,2,1,2,6,U17,0.08333333333333333,broadside,7,t3.i2@T10,R11,1,4,1S1S2P,10.666666666666668,True,True,R11,3,4,1S1S2S,10.666666666666668,0.0,2,0,0,,0.0,True,R11,3,4,10.666666666666668,0.0,2,0,0,,True,R11,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
chase:2v1,chase,2v1,47753457,low,580,10.666666666666668,31,10,0.3425925925925926,192,13,13,0,IBS-U-IJN-FUBUKI,TT1,port,A,1,0,2,6,T19,0.08333333333333333,broadside,9,t3.i2@T10,R11,1,4,1S1S2P,10.666666666666668,True,True,R11,3,4,1S1S2S,10.666666666666668,0.0,2,0,0,,0.0,True,R11,3,4,10.666666666666668,0.0,2,0,0,,True,R11,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
chase:2v1,chase,2v1,48565674,low,580,10.666666666666668,31,10,0.3425925925925926,192,13,13,0,IBS-U-IJN-HATSUYUKI,TT1,port,B,2,0,2,6,T17,0.08333333333333333,broadside,7,t3.i1@S11,R11,1,4,1S1S2P,10.666666666666668,True,True,R11,3,4,1S1S2S,10.666666666666668,0.0,2,0,0,,0.0,True,R11,3,4,10.666666666666668,0.0,2,0,0,,True,R11,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
chase:2v1,chase,2v1,49377891,low,580,10.666666666666668,31,10,0.3425925925925926,192,13,13,0,IBS-U-IJN-HATSUYUKI,TT1,port,B,2,0,2,6,T17,0.08333333333333333,broadside,7,t3.i1@S11,R11,1,4,1S1S2P,10.666666666666668,True,True,R11,3,4,1S1S2S,10.666666666666668,0.0,2,0,0,,0.0,True,R11,3,4,10.666666666666668,0.0,2,0,0,,True,R11,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
chase:2v1,chase,2v1,50190108,low,580,10.666666666666668,31,10,0.3425925925925926,192,13,13,0,IBS-U-IJN-FUBUKI,TT1,port,B,1,3,2,6,W18,0.08333333333333333,broadside,9,t3.i5@V9,R11,1,4,1S1S2P,10.666666666666668,True,True,R11,3,4,1S1S2S,10.666666666666668,0.0,2,0,0,,0.0,True,R11,3,4,10.666666666666668,0.0,2,0,0,,True,R11,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
close:1v1,close,1v1,21567824,direct,580,17.333333333333336,13,9,0.3425925925925926,96,6,0,6,IBS-U-IJN-FUBUKI,TT1,port,B,0,1,2,6,U19,0.4166666666666667,bow_stern,1,t2.i2@T18,V18,2,4,1P1P1P1S,17.333333333333336,False,True,V18,2,4,1PP2,17.333333333333336,0.0,0,0,0,,0.0,False,V18,2,4,17.333333333333336,0.0,0,0,0,,False,V18,0.0,0.0,4.166666666666667,0.14274691358024694,0.0,0.0,10
close:1v1,close,1v1,22380041,direct,580,17.333333333333336,13,9,0.3425925925925926,96,6,0,6,IBS-U-IJN-FUBUKI,TT1,port,Y,2,1,2,5,U19,1.1388888888888888,broadside,1,t2.i2@T18,V18,2,4,1P1P1P1S,17.333333333333336,False,True,V18,2,4,1PP2,17.333333333333336,0.0,0,0,0,,0.0,False,V18,2,4,17.333333333333336,0.0,0,0,0,,False,V18,0.0,0.0,11.38888888888889,0.39017489711934156,0.0,0.0,10
close:1v1,close,1v1,23192258,direct,580,17.333333333333336,13,9,0.3425925925925926,96,6,0,6,IBS-U-IJN-FUBUKI,TT1,port,B,2,1,2,6,U19,0.4166666666666667,bow_stern,1,t2.i2@T18,V18,2,4,1P1P1P1S,17.333333333333336,False,True,V18,2,4,1PP2,17.333333333333336,0.0,0,0,0,,0.0,False,V18,2,4,17.333333333333336,0.0,0,0,0,,False,V18,0.0,0.0,4.166666666666667,0.14274691358024694,0.0,0.0,10
close:1v1,close,1v1,24004475,direct,580,17.333333333333336,13,9,0.3425925925925926,96,6,0,6,IBS-U-IJN-FUBUKI,TT1,port,B,0,1,2,6,U19,0.4166666666666667,bow_stern,1,t2.i2@T18,V18,2,4,1P1P1P1S,17.333333333333336,False,True,V18,2,4,1PP2,17.333333333333336,0.0,0,0,0,,0.0,False,V18,2,4,17.333333333333336,0.0,0,0,0,,False,V18,0.0,0.0,4.166666666666667,0.14274691358024694,0.0,0.0,10
close:1v1,close,1v1,24816692,direct,580,17.333333333333336,13,9,0.3425925925925926,96,6,0,6,IBS-U-IJN-FUBUKI,TT1,port,Y,0,1,2,5,U19,1.1388888888888888,broadside,1,t2.i2@T18,V18,2,4,1P1P1P1S,17.333333333333336,False,True,V18,2,4,1PP2,17.333333333333336,0.0,0,0,0,,0.0,False,V18,2,4,17.333333333333336,0.0,0,0,0,,False,V18,0.0,0.0,11.38888888888889,0.39017489711934156,0.0,0.0,10
close:1v1,close,1v1,25628909,direct,580,17.333333333333336,13,9,0.3425925925925926,96,6,0,6,IBS-U-IJN-FUBUKI,TT1,port,Y,0,1,2,5,U19,1.1388888888888888,broadside,1,t2.i2@T18,V18,2,4,1P1P1P1S,17.333333333333336,False,True,V18,2,4,1PP2,17.333333333333336,0.0,0,0,0,,0.0,False,V18,2,4,17.333333333333336,0.0,0,0,0,,False,V18,0.0,0.0,11.38888888888889,0.39017489711934156,0.0,0.0,10
close:1v1,close,1v1,26441126,direct,580,17.333333333333336,13,9,0.3425925925925926,96,6,0,6,IBS-U-IJN-FUBUKI,TT1,port,B,2,1,2,6,U19,0.4166666666666667,bow_stern,1,t2.i2@T18,V18,2,4,1P1P1P1S,17.333333333333336,False,True,V18,2,4,1PP2,17.333333333333336,0.0,0,0,0,,0.0,False,V18,2,4,17.333333333333336,0.0,0,0,0,,False,V18,0.0,0.0,4.166666666666667,0.14274691358024694,0.0,0.0,10
close:1v1,close,1v1,27253343,direct,580,17.333333333333336,13,9,0.3425925925925926,96,6,0,6,IBS-U-IJN-FUBUKI,TT1,port,Y,0,1,2,5,U19,1.1388888888888888,broadside,1,t2.i2@T18,V18,2,4,1P1P1P1S,17.333333333333336,False,True,V18,2,4,1PP2,17.333333333333336,0.0,0,0,0,,0.0,False,V18,2,4,17.333333333333336,0.0,0,0,0,,False,V18,0.0,0.0,11.38888888888889,0.39017489711934156,0.0,0.0,10
close:1v1,close,1v1,28065560,direct,580,17.333333333333336,13,9,0.3425925925925926,96,6,0,6,IBS-U-IJN-FUBUKI,TT1,port,B,0,1,2,6,U19,0.4166666666666667,bow_stern,1,t2.i2@T18,V18,2,4,1P1P1P1S,17.333333333333336,False,True,V18,2,4,1PP2,17.333333333333336,0.0,0,0,0,,0.0,False,V18,2,4,17.333333333333336,0.0,0,0,0,,False,V18,0.0,0.0,4.166666666666667,0.14274691358024694,0.0,0.0,10
close:1v1,close,1v1,28877777,direct,580,17.333333333333336,13,9,0.3425925925925926,96,6,0,6,IBS-U-IJN-FUBUKI,TT1,port,B,1,1,2,6,U19,0.4166666666666667,bow_stern,1,t2.i2@T18,V18,2,4,1P1P1P1S,17.333333333333336,False,True,V18,2,4,1PP2,17.333333333333336,0.0,0,0,0,,0.0,False,V18,2,4,17.333333333333336,0.0,0,0,0,,False,V18,0.0,0.0,4.166666666666667,0.14274691358024694,0.0,0.0,10
close:1v1,close,1v1,29689994,direct,580,17.333333333333336,13,9,0.3425925925925926,96,6,0,6,IBS-U-IJN-FUBUKI,TT1,port,B,2,1,2,6,U19,0.4166666666666667,bow_stern,1,t2.i2@T18,V18,2,4,1P1P1P1S,17.333333333333336,False,True,V18,2,4,1PP2,17.333333333333336,0.0,0,0,0,,0.0,False,V18,2,4,17.333333333333336,0.0,0,0,0,,False,V18,0.0,0.0,4.166666666666667,0.14274691358024694,0.0,0.0,10
close:1v1,close,1v1,30502211,direct,580,17.333333333333336,13,9,0.3425925925925926,96,6,0,6,IBS-U-IJN-FUBUKI,TT1,port,B,0,1,2,6,U19,0.4166666666666667,bow_stern,1,t2.i2@T18,V18,2,4,1P1P1P1S,17.333333333333336,False,True,V18,2,4,1PP2,17.333333333333336,0.0,0,0,0,,0.0,False,V18,2,4,17.333333333333336,0.0,0,0,0,,False,V18,0.0,0.0,4.166666666666667,0.14274691358024694,0.0,0.0,10
close:1v1,close,1v1,31314428,direct,580,17.333333333333336,13,9,0.3425925925925926,96,6,0,6,IBS-U-IJN-FUBUKI,TT1,port,B,1,1,2,6,U19,0.4166666666666667,bow_stern,1,t2.i2@T18,V18,2,4,1P1P1P1S,17.333333333333336,False,True,V18,2,4,1PP2,17.333333333333336,0.0,0,0,0,,0.0,False,V18,2,4,17.333333333333336,0.0,0,0,0,,False,V18,0.0,0.0,4.166666666666667,0.14274691358024694,0.0,0.0,10
close:1v1,close,1v1,32126645,direct,580,17.333333333333336,13,9,0.3425925925925926,96,6,0,6,IBS-U-IJN-FUBUKI,TT1,port,Y,1,1,2,5,U19,1.1388888888888888,broadside,1,t2.i2@T18,V18,2,4,1P1P1P1S,17.333333333333336,False,True,V18,2,4,1PP2,17.333333333333336,0.0,0,0,0,,0.0,False,V18,2,4,17.333333333333336,0.0,0,0,0,,False,V18,0.0,0.0,11.38888888888889,0.39017489711934156,0.0,0.0,10
close:1v1,close,1v1,32938862,direct,580,17.333333333333336,13,9,0.3425925925925926,96,6,0,6,IBS-U-IJN-FUBUKI,TT1,port,Y,1,1,2,5,U19,1.1388888888888888,broadside,1,t2.i2@T18,V18,2,4,1P1P1P1S,17.333333333333336,False,True,V18,2,4,1PP2,17.333333333333336,0.0,0,0,0,,0.0,False,V18,2,4,17.333333333333336,0.0,0,0,0,,False,V18,0.0,0.0,11.38888888888889,0.39017489711934156,0.0,0.0,10
close:1v1,close,1v1,33751079,direct,580,17.333333333333336,13,9,0.3425925925925926,96,6,0,6,IBS-U-IJN-FUBUKI,TT1,port,Y,2,1,2,5,U19,1.1388888888888888,broadside,1,t2.i2@T18,V18,2,4,1P1P1P1S,17.333333333333336,False,True,V18,2,4,1PP2,17.333333333333336,0.0,0,0,0,,0.0,False,V18,2,4,17.333333333333336,0.0,0,0,0,,False,V18,0.0,0.0,11.38888888888889,0.39017489711934156,0.0,0.0,10
close:1v1,close,1v1,34563296,direct,580,17.333333333333336,13,9,0.3425925925925926,96,6,0,6,IBS-U-IJN-FUBUKI,TT1,port,B,0,1,2,6,U19,0.4166666666666667,bow_stern,1,t2.i2@T18,V18,2,4,1P1P1P1S,17.333333333333336,False,True,V18,2,4,1PP2,17.333333333333336,0.0,0,0,0,,0.0,False,V18,2,4,17.333333333333336,0.0,0,0,0,,False,V18,0.0,0.0,4.166666666666667,0.14274691358024694,0.0,0.0,10
close:1v1,close,1v1,35375513,direct,580,17.333333333333336,13,9,0.3425925925925926,96,6,0,6,IBS-U-IJN-FUBUKI,TT1,port,B,2,1,2,6,U19,0.4166666666666667,bow_stern,1,t2.i2@T18,V18,2,4,1P1P1P1S,17.333333333333336,False,True,V18,2,4,1PP2,17.333333333333336,0.0,0,0,0,,0.0,False,V18,2,4,17.333333333333336,0.0,0,0,0,,False,V18,0.0,0.0,4.166666666666667,0.14274691358024694,0.0,0.0,10
close:1v1,close,1v1,36187730,direct,580,17.333333333333336,13,9,0.3425925925925926,96,6,0,6,IBS-U-IJN-FUBUKI,TT1,port,Y,2,1,2,5,U19,1.1388888888888888,broadside,1,t2.i2@T18,V18,2,4,1P1P1P1S,17.333333333333336,False,True,V18,2,4,1PP2,17.333333333333336,0.0,0,0,0,,0.0,False,V18,2,4,17.333333333333336,0.0,0,0,0,,False,V18,0.0,0.0,11.38888888888889,0.39017489711934156,0.0,0.0,10
close:1v1,close,1v1,36999947,direct,580,17.333333333333336,13,9,0.3425925925925926,96,6,0,6,IBS-U-IJN-FUBUKI,TT1,port,Y,0,1,2,5,U19,1.1388888888888888,broadside,1,t2.i2@T18,V18,2,4,1P1P1P1S,17.333333333333336,False,True,V18,2,4,1PP2,17.333333333333336,0.0,0,0,0,,0.0,False,V18,2,4,17.333333333333336,0.0,0,0,0,,False,V18,0.0,0.0,11.38888888888889,0.39017489711934156,0.0,0.0,10
close:1v1,close,1v1,37812164,direct,580,17.333333333333336,13,9,0.3425925925925926,96,6,0,6,IBS-U-IJN-FUBUKI,TT1,port,B,2,1,2,6,U19,0.4166666666666667,bow_stern,1,t2.i2@T18,V18,2,4,1P1P1P1S,17.333333333333336,False,True,V18,2,4,1PP2,17.333333333333336,0.0,0,0,0,,0.0,False,V18,2,4,17.333333333333336,0.0,0,0,0,,False,V18,0.0,0.0,4.166666666666667,0.14274691358024694,0.0,0.0,10
close:1v1,close,1v1,38624381,direct,580,17.333333333333336,13,9,0.3425925925925926,96,6,0,6,IBS-U-IJN-FUBUKI,TT1,port,Y,0,1,2,5,U19,1.1388888888888888,broadside,1,t2.i2@T18,V18,2,4,1P1P1P1S,17.333333333333336,False,True,V18,2,4,1PP2,17.333333333333336,0.0,0,0,0,,0.0,False,V18,2,4,17.333333333333336,0.0,0,0,0,,False,V18,0.0,0.0,11.38888888888889,0.39017489711934156,0.0,0.0,10
close:1v1,close,1v1,39436598,direct,580,17.333333333333336,13,9,0.3425925925925926,96,6,0,6,IBS-U-IJN-FUBUKI,TT1,port,B,0,1,2,6,U19,0.4166666666666667,bow_stern,1,t2.i2@T18,V18,2,4,1P1P1P1S,17.333333333333336,False,True,V18,2,4,1PP2,17.333333333333336,0.0,0,0,0,,0.0,False,V18,2,4,17.333333333333336,0.0,0,0,0,,False,V18,0.0,0.0,4.166666666666667,0.14274691358024694,0.0,0.0,10
close:1v1,close,1v1,40248815,direct,580,17.333333333333336,13,9,0.3425925925925926,96,6,0,6,IBS-U-IJN-FUBUKI,TT1,port,Y,0,1,2,5,U19,1.1388888888888888,broadside,1,t2.i2@T18,V18,2,4,1P1P1P1S,17.333333333333336,False,True,V18,2,4,1PP2,17.333333333333336,0.0,0,0,0,,0.0,False,V18,2,4,17.333333333333336,0.0,0,0,0,,False,V18,0.0,0.0,11.38888888888889,0.39017489711934156,0.0,0.0,10
close:1v1,close,1v1,41061032,direct,580,17.333333333333336,13,9,0.3425925925925926,96,6,0,6,IBS-U-IJN-FUBUKI,TT1,port,B,0,1,2,6,U19,0.4166666666666667,bow_stern,1,t2.i2@T18,V18,2,4,1P1P1P1S,17.333333333333336,False,True,V18,2,4,1PP2,17.333333333333336,0.0,0,0,0,,0.0,False,V18,2,4,17.333333333333336,0.0,0,0,0,,False,V18,0.0,0.0,4.166666666666667,0.14274691358024694,0.0,0.0,10
close:1v1,close,1v1,41873249,direct,580,17.333333333333336,13,9,0.3425925925925926,96,6,0,6,IBS-U-IJN-FUBUKI,TT1,port,B,2,1,2,6,U19,0.4166666666666667,bow_stern,1,t2.i2@T18,V18,2,4,1P1P1P1S,17.333333333333336,False,True,V18,2,4,1PP2,17.333333333333336,0.0,0,0,0,,0.0,False,V18,2,4,17.333333333333336,0.0,0,0,0,,False,V18,0.0,0.0,4.166666666666667,0.14274691358024694,0.0,0.0,10
close:1v1,close,1v1,42685466,direct,580,17.333333333333336,13,9,0.3425925925925926,96,6,0,6,IBS-U-IJN-FUBUKI,TT1,port,Y,1,1,2,5,U19,1.1388888888888888,broadside,1,t2.i2@T18,V18,2,4,1P1P1P1S,17.333333333333336,False,True,V18,2,4,1PP2,17.333333333333336,0.0,0,0,0,,0.0,False,V18,2,4,17.333333333333336,0.0,0,0,0,,False,V18,0.0,0.0,11.38888888888889,0.39017489711934156,0.0,0.0,10
close:1v1,close,1v1,43497683,direct,580,17.333333333333336,13,9,0.3425925925925926,96,6,0,6,IBS-U-IJN-FUBUKI,TT1,port,B,2,1,2,6,U19,0.4166666666666667,bow_stern,1,t2.i2@T18,V18,2,4,1P1P1P1S,17.333333333333336,False,True,V18,2,4,1PP2,17.333333333333336,0.0,0,0,0,,0.0,False,V18,2,4,17.333333333333336,0.0,0,0,0,,False,V18,0.0,0.0,4.166666666666667,0.14274691358024694,0.0,0.0,10
close:1v1,close,1v1,44309900,direct,580,17.333333333333336,13,9,0.3425925925925926,96,6,0,6,IBS-U-IJN-FUBUKI,TT1,port,Y,2,1,2,5,U19,1.1388888888888888,broadside,1,t2.i2@T18,V18,2,4,1P1P1P1S,17.333333333333336,False,True,V18,2,4,1PP2,17.333333333333336,0.0,0,0,0,,0.0,False,V18,2,4,17.333333333333336,0.0,0,0,0,,False,V18,0.0,0.0,11.38888888888889,0.39017489711934156,0.0,0.0,10
close:1v1,close,1v1,45122117,direct,580,17.333333333333336,13,9,0.3425925925925926,96,6,0,6,IBS-U-IJN-FUBUKI,TT1,port,Y,0,1,2,5,U19,1.1388888888888888,broadside,1,t2.i2@T18,V18,2,4,1P1P1P1S,17.333333333333336,False,True,V18,2,4,1PP2,17.333333333333336,0.0,0,0,0,,0.0,False,V18,2,4,17.333333333333336,0.0,0,0,0,,False,V18,0.0,0.0,11.38888888888889,0.39017489711934156,0.0,0.0,10
close:1v1,close,1v1,45934334,direct,580,17.333333333333336,13,9,0.3425925925925926,96,6,0,6,IBS-U-IJN-FUBUKI,TT1,port,B,2,1,2,6,U19,0.4166666666666667,bow_stern,1,t2.i2@T18,V18,2,4,1P1P1P1S,17.333333333333336,False,True,V18,2,4,1PP2,17.333333333333336,0.0,0,0,0,,0.0,False,V18,2,4,17.333333333333336,0.0,0,0,0,,False,V18,0.0,0.0,4.166666666666667,0.14274691358024694,0.0,0.0,10
close:1v1,close,1v1,46746551,direct,580,17.333333333333336,13,9,0.3425925925925926,96,6,0,6,IBS-U-IJN-FUBUKI,TT1,port,B,0,1,2,6,U19,0.4166666666666667,bow_stern,1,t2.i2@T18,V18,2,4,1P1P1P1S,17.333333333333336,False,True,V18,2,4,1PP2,17.333333333333336,0.0,0,0,0,,0.0,False,V18,2,4,17.333333333333336,0.0,0,0,0,,False,V18,0.0,0.0,4.166666666666667,0.14274691358024694,0.0,0.0,10
close:1v1,close,1v1,47558768,direct,580,17.333333333333336,13,9,0.3425925925925926,96,6,0,6,IBS-U-IJN-FUBUKI,TT1,port,Y,0,1,2,5,U19,1.1388888888888888,broadside,1,t2.i2@T18,V18,2,4,1P1P1P1S,17.333333333333336,False,True,V18,2,4,1PP2,17.333333333333336,0.0,0,0,0,,0.0,False,V18,2,4,17.333333333333336,0.0,0,0,0,,False,V18,0.0,0.0,11.38888888888889,0.39017489711934156,0.0,0.0,10
close:1v1,close,1v1,48370985,direct,580,17.333333333333336,13,9,0.3425925925925926,96,6,0,6,IBS-U-IJN-FUBUKI,TT1,port,B,0,1,2,6,U19,0.4166666666666667,bow_stern,1,t2.i2@T18,V18,2,4,1P1P1P1S,17.333333333333336,False,True,V18,2,4,1PP2,17.333333333333336,0.0,0,0,0,,0.0,False,V18,2,4,17.333333333333336,0.0,0,0,0,,False,V18,0.0,0.0,4.166666666666667,0.14274691358024694,0.0,0.0,10
close:1v1,close,1v1,49183202,direct,580,17.333333333333336,13,9,0.3425925925925926,96,6,0,6,IBS-U-IJN-FUBUKI,TT1,port,Y,0,1,2,5,U19,1.1388888888888888,broadside,1,t2.i2@T18,V18,2,4,1P1P1P1S,17.333333333333336,False,True,V18,2,4,1PP2,17.333333333333336,0.0,0,0,0,,0.0,False,V18,2,4,17.333333333333336,0.0,0,0,0,,False,V18,0.0,0.0,11.38888888888889,0.39017489711934156,0.0,0.0,10
close:1v1,close,1v1,49995419,direct,580,17.333333333333336,13,9,0.3425925925925926,96,6,0,6,IBS-U-IJN-FUBUKI,TT1,port,Y,0,1,2,5,U19,1.1388888888888888,broadside,1,t2.i2@T18,V18,2,4,1P1P1P1S,17.333333333333336,False,True,V18,2,4,1PP2,17.333333333333336,0.0,0,0,0,,0.0,False,V18,2,4,17.333333333333336,0.0,0,0,0,,False,V18,0.0,0.0,11.38888888888889,0.39017489711934156,0.0,0.0,10
close:2v1,close,2v1,21862516,direct,580,34.666666666666664,2,30,0.3425925925925926,192,9,0,9,IBS-U-IJN-HATSUYUKI,TT1,starboard,B,1,1,2,2,U17,1.1388888888888888,broadside,1,t2.i1@T17,W17,1,5,1PP1P2,34.666666666666664,False,False,W17,1,5,1PP1P2,34.666666666666664,0.0,0,0,0,"t2.i1@T17(broadside,d1,m+5)",0.7222222222222222,True,U17,4,0,16.083333333333332,18.583333333333332,3,5,2,,True,U17,18.583333333333332,0.5360576923076923,11.38888888888889,0.39017489711934156,0.0,0.5360576923076923,10
close:2v1,close,2v1,22674733,direct,580,34.666666666666664,2,30,0.3425925925925926,192,9,0,9,IBS-U-IJN-HATSUYUKI,TT1,starboard,B,2,1,2,2,U17,1.1388888888888888,broadside,1,t2.i1@T17,W17,1,5,1PP1P2,34.666666666666664,False,False,W17,1,5,1PP1P2,34.666666666666664,0.0,0,0,0,"t2.i1@T17(broadside,d1,m+5)",0.7222222222222222,True,U17,4,0,16.083333333333332,18.583333333333332,3,5,2,,True,U17,18.583333333333332,0.5360576923076923,11.38888888888889,0.39017489711934156,0.0,0.5360576923076923,10
